Country name,time,value
Afghanistan,2011,0.45561780563
Angola,2011,0.5211316657199999
Albania,2011,0.728014070728
Andorra,2011,0.8213237547069999
United Arab Emirates,2011,0.8292177931910001
Argentina,2011,0.818031718696
Armenia,2011,0.723283163814
Antigua and Barbuda,2011,0.77794826499
Australia,2011,0.929656293555
Austria,2011,0.881272513364
Azerbaijan,2011,0.742040739549
Burundi,2011,0.39192982139300003
Belgium,2011,0.8862953627369999
Benin,2011,0.473028170848
Burkina Faso,2011,0.385207606391
Bangladesh,2011,0.558667069717
Bulgaria,2011,0.775303306659
Bahrain,2011,0.817300020554
Bahamas,2011,0.7778233388249999
Bosnia and Herzegovina,2011,0.723667202268
Belarus,2011,0.793184817948
Belize,2011,0.7113442472399999
Bolivia,2011,0.647424013798
Brazil,2011,0.741680870325
Barbados,2011,0.786363266258
Brunei Darussalam,2011,0.846672987885
Bhutan,2011,0.581881052166
Botswana,2011,0.688141389805
Central African Republic,2011,0.368456993738
Canada,2011,0.908500336274
Switzerland,2011,0.924559454171
Chile,2011,0.820627477633
China,2011,0.707215714016
Ivory Coast,2011,0.445077603321
Cameroon,2011,0.495930152623
Democratic Republic of the Congo,2011,0.41790258664499996
Congo,2011,0.559662547063
Colombia,2011,0.7125115156119999
Comoros,2011,0.493386475773
Cape Verde,2011,0.636702537177
Costa Rica,2011,0.756323371866
Cuba,2011,0.7755343281939999
Cyprus,2011,0.8524208241660001
Czech Republic,2011,0.8660843836229999
Germany,2011,0.910603875899
Djibouti,2011,0.46164603874300003
Dominica,2011,0.7231458099699999
Denmark,2011,0.9204883614399999
Dominican Republic,2011,0.70432269793
Algeria,2011,0.730241486089
Ecuador,2011,0.722938921613
Egypt,2011,0.682190621863
Eritrea,2011,0.386010673697
Spain,2011,0.870483196926
Estonia,2011,0.849472281029
Ethiopia,2011,0.42258871937799997
Finland,2011,0.880920764911
Fiji,2011,0.720405180756
France,2011,0.884195505143
Micronesia,2011,0.64009407624
Gabon,2011,0.668447444207
United Kingdom,2011,0.901455301588
Georgia,2011,0.740141875774
Ghana,2011,0.565917475397
Guinea,2011,0.398717051436
Gambia,2011,0.437398305796
Guinea-Bissau,2011,0.41686988984800005
Equatorial Guinea,2011,0.589910820365
Greece,2011,0.8638490687229999
Grenada,2011,0.7392856853120001
Guatemala,2011,0.617217581662
Guyana,2011,0.629914829561
Hong Kong,2011,0.902147820877
Honduras,2011,0.611953754882
Croatia,2011,0.8141398366410001
Haiti,2011,0.475450176593
Hungary,2011,0.8228318486480001
Indonesia,2011,0.671071381422
India,2011,0.5965191771930001
Ireland,2011,0.908905082073
Iran,2011,0.751079282095
Iraq,2011,0.648266468651
Iceland,2011,0.8955905266930001
Israel,2011,0.888271985947
Italy,2011,0.872746230246
Jamaica,2011,0.727464612758
Jordan,2011,0.74332914383
Japan,2011,0.8859624902840001
Kazakhstan,2011,0.7719438412899999
Kenya,2011,0.53487991925
Kyrgyzstan,2011,0.638841888944
Cambodia,2011,0.540915828978
Kiribati,2011,0.584719194054
Saint Kitts and Nevis,2011,0.740947907696
Republic of Korea,2011,0.890961615931
Kuwait,2011,0.811996682568
Lao,2011,0.551868097733
Lebanon,2011,0.760608145976
Liberia,2011,0.413649035475
Libya,2011,0.711167123644
Saint Lucia,2011,0.730022963897
Liechtenstein,2011,0.9033007033310001
Sri Lanka,2011,0.743464870072
Lesotho,2011,0.480381810956
Lithuania,2011,0.830676338071
Luxembourg,2011,0.88836959669
Latvia,2011,0.812218575912
Morocco,2011,0.6213755508150001
Moldova,2011,0.679214182474
Madagascar,2011,0.5047976198749999
Maldives,2011,0.69022099234
Mexico,2011,0.748224833332
Macedonia,2011,0.742072945554
Mali,2011,0.41459283679799996
Malta,2011,0.8222858838670001
Myanmar,2011,0.523699372435
Montenegro,2011,0.7975080766500001
Mongolia,2011,0.706005902669
Mozambique,2011,0.404538171116
Mauritania,2011,0.489461292528
Mauritius,2011,0.7618883476520001
Malawi,2011,0.428849505536
Malaysia,2011,0.772492138151
Namibia,2011,0.616192996504
Niger,2011,0.332591147694
Nigeria,2011,0.49882440169
Nicaragua,2011,0.622590009295
Netherlands,2011,0.919071387047
Norway,2011,0.9406967845659999
Nepal,2011,0.536228520536
New Zealand,2011,0.907398137121
Oman,2011,0.792936177202
Pakistan,2011,0.526996704928
Panama,2011,0.758816076129
Peru,2011,0.722411808775
Philippines,2011,0.652562081986
Palau,2011,0.77033177068
Papua New Guinea,2011,0.496874856798
Poland,2011,0.833472207116
Portugal,2011,0.825132488824
Paraguay,2011,0.671458635323
Palestine,2011,0.675008152192
Qatar,2011,0.84092547341
Romania,2011,0.785841025466
Russia,2011,0.789811068192
Rwanda,2011,0.46428939296000005
Saudi Arabia,2011,0.816478199498
Sudan,2011,0.465925966248
Senegal,2011,0.45801924255500004
Singapore,2011,0.903046598189
Solomon Islands,2011,0.5014749350209999
Sierra Leone,2011,0.39433569203900004
El Salvador,2011,0.657554926902
Serbia,2011,0.761332190413
South Sudan,2011,0.45842362667099995
Sao Tome and Principe,2011,0.548182553268
Suriname,2011,0.7090013571670001
Slovakia,2011,0.831645244276
Slovenia,2011,0.877255117007
Sweden,2011,0.902599218258
Swaziland,2011,0.528088607837
Seychelles,2011,0.7521627477799999
Syrian Arab Republic,2011,0.635450697905
Chad,2011,0.381652593176
Togo,2011,0.46755392216700004
Thailand,2011,0.720888623103
Tajikistan,2011,0.6123214634499999
