Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Lesotho,2011,4.89751482,7.824051857000001,0.824085355,45.74000168,0.618259728,-0.09640449300000001,0.7676756379999999,0.7934731840000001,0.170009926,0.39645904299999996,0.147347569,-0.253887028,2.485396385,0.5074811579999999,,0.529,0.652625322
Lithuania,2011,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.325,0.355,0.31764403
Luxembourg,2011,7.101400375,11.42959881,0.934090614,71.87999725,0.961830735,0.10035479800000001,0.3881706,0.8364585640000001,0.200136617,0.7706866859999999,1.4609830380000002,1.90174973,1.565813184,0.220493585,0.321,0.316076923,0.35826328399999996
Macedonia,2011,4.898180008,9.359781265,0.784300089,66.58000183,0.607463241,-0.086839117,0.865062475,0.588336527,0.36275062,,-0.328727812,-0.028869642,2.306270361,0.47084230200000005,0.401,0.390166667,0.49277612600000004
Madagascar,2011,4.381415367,7.220770836,0.818402648,56.22000122,0.545555592,-0.058045469,0.897100151,0.509870946,0.234825984,0.64958179,-0.792465925,-0.731986523,1.344490051,0.306862026,,0.43075,0.485738158
Malawi,2011,3.946062565,6.957674503,0.612736762,51.41999817,0.7334638240000001,0.090732373,0.852994204,0.712758839,0.268474787,0.41955885299999995,-0.159166113,-0.42445275200000004,2.511869192,0.636550784,,0.42700000000000005,0.543716609
Malaysia,2011,5.786367416,9.990530968,0.770422995,65.76000214,0.840359092,-0.030832805,0.841504574,0.887327015,0.154874966,0.785984397,-0.19873257,0.527851462,1.642196178,0.28380432699999997,0.439,0.439833333,0.438220084
Mali,2011,4.6668329239999995,7.536205292000001,0.795505047,48.75999832,0.822847605,-0.09845007199999999,0.726062477,0.758270442,0.13182123,0.7074898479999999,-0.27023997899999996,-0.590062499,1.771444559,0.37958174899999997,,0.372666667,0.487034291
Malta,2011,6.154718399,10.2618084,0.9226397279999999,71.72000122,0.881921828,0.289928198,,0.736184418,0.339702874,0.492513239,1.103641868,1.147030354,2.091099739,0.339755565,0.29100000000000004,0.2911,0.49949288399999997
Mauritania,2011,4.784804343999999,8.123259544,0.7502765659999999,54.81999969,0.5669202210000001,0.070379019,0.746937871,0.762008309,0.174862579,0.42903164,-1.050637603,-0.818570375,1.689038038,0.35300043200000003,,0.36875,
Mauritius,2011,5.477073193,9.714852333,0.80027318,64.69999695,0.848193765,0.18318434100000003,0.846761405,0.738434374,0.252504826,0.665332794,0.871115565,0.787446022,1.956689715,0.357250959,,0.3575,0.348107874
Mexico,2011,6.909515381,9.68342495,0.824064076,66.68000031,0.831368089,-0.102275625,0.6975802179999999,0.7900987270000001,0.227555886,0.383446395,-0.273038357,-0.090883285,2.328690529,0.337026596,,0.4698,0.471575677
Moldova,2011,5.792262554,8.337878227000001,0.869413555,61.61999893,0.62802279,-0.034252147999999996,0.956644356,0.567914069,0.284829497,0.23894321899999998,0.000105379,-0.413514614,1.94700706,0.33613929200000003,0.306,0.32605882399999997,0.392462373
Mongolia,2011,5.031173706000001,9.091724396,0.947885275,60.5,0.700345695,0.138712317,0.9311588409999999,0.692157865,0.153232589,0.285957992,0.32929956899999996,-0.441694885,1.660007596,0.32994440199999997,0.33899999999999997,0.33399999999999996,0.349621326
Montenegro,2011,5.223116875,9.580003738,0.817631543,67.26000214,0.546081364,-0.225053683,0.762383521,0.602760792,0.378120005,,0.386616051,-0.035170312999999995,2.030406713,0.388734698,0.308,0.3094,0.308319092
Morocco,2011,5.084972858,8.808130263999999,0.8333852890000001,63.79999924,0.578930736,-0.22907277899999998,0.8752248290000001,0.7356563209999999,0.18714875,,-0.551106811,-0.22430604699999998,1.479692698,0.290993243,,0.40266666700000003,
Mozambique,2011,4.971111774,6.861501217000001,0.817624569,48.31999969,0.639206827,-0.019017003,0.7187589409999999,0.592006147,0.24341605600000002,0.6299282310000001,0.066263817,-0.532304466,2.1120772359999997,0.42487019299999995,,0.48866666700000005,
Nepal,2011,3.809444666,7.616326808999999,0.7409793729999999,59.40000153,0.524797678,-0.002271941,0.934563756,0.699453175,0.207358956,0.328487307,-0.9307847020000001,-0.822703838,1.6251927609999999,0.42662197399999996,,0.38299999999999995,0.44718205899999997
Netherlands,2011,7.563797951000001,10.73784447,0.938396096,71.51999664,0.92543155,0.330308765,0.359395891,0.8627232309999999,0.181386188,0.603366792,1.325339317,1.8857043980000001,1.293510556,0.17101337,0.27699999999999997,0.286333333,0.44654086200000004
New Zealand,2011,7.190638065,10.39618587,0.9536498790000001,72.12000275,0.934768736,0.280214965,0.26933020399999996,0.863912702,0.21014964600000002,0.635153055,1.477903485,2.0125904080000003,1.710960627,0.237942815,,,0.398480445
Nicaragua,2011,5.3857054710000005,8.350311279,0.800305128,65.72000122,0.778591037,-0.017802316999999998,0.760242522,0.791432261,0.309018821,0.539968431,-0.423232943,-0.6734532120000001,2.703564405,0.501988888,,0.4795,0.50710696
Niger,2011,4.555829525,6.68661499,0.8176606890000001,49.91999817,0.779515266,-0.040971473,0.549093366,0.7004936340000001,0.166154444,0.7923069,-0.5623669029999999,-0.545840025,1.443348169,0.31681346899999996,0.315,0.36875,0.391734064
Oman,2011,6.852982044,10.64831161,,65.5,0.916293025,-0.008942388,,,0.295164108,,-0.31402507399999996,0.295601457,2.101622581,0.306672722,,,0.4947896
Pakistan,2011,5.267186165,8.368638039,0.509884119,56.41999817,0.375822634,0.015231333,0.857177615,0.62777406,0.357800812,0.275174707,-1.81961751,-0.8575407270000001,2.188847303,0.41556292799999994,0.309,0.315125,0.390936702
Palestinian Territories,2011,4.751219749,8.379387856000001,0.75083226,,0.521889269,-0.12813639599999999,0.750207603,0.567007363,0.387651235,0.48711043600000004,-1.47064805,-0.317141324,2.145746231,0.45162007200000004,,,0.40324631299999997
Panama,2011,7.24808073,9.746473312,0.876284182,68.5,0.829012871,0.019145500000000003,0.8396844859999999,0.885293245,0.17964132100000002,0.461056739,0.253209829,0.053303592000000004,2.129693985,0.293828666,0.514,0.532647059,0.40260458
Paraguay,2011,5.677080631,8.923278809,0.869149685,64.62000275,0.6658642889999999,0.206448629,0.7559970020000001,0.809841335,0.190262824,0.367264926,-0.387943298,-0.692106068,1.990814686,0.35067579200000004,0.523,0.5133125,0.48726227899999996
Peru,2011,5.892457485,9.254270554,0.7563045620000001,66.48000336,0.772759497,-0.132773414,0.8236649629999999,0.7801692490000001,0.330921263,0.293339759,-0.314755052,-0.12252880599999999,2.042644739,0.346654147,0.449,0.479647059,0.458387792
Philippines,2011,4.9939565660000005,8.649484634,0.788763285,60.79999924,0.882837474,0.067929983,0.782946467,0.851471841,0.358326375,0.722774804,-0.7060421709999999,-0.32887488600000003,2.3803222180000003,0.47664055200000005,,,0.5769225960000001
Poland,2011,5.646204947999999,10.03673458,0.9045786259999999,67.45999908,0.868148923,-0.072977275,0.907953143,0.725359917,0.22381022600000003,0.27237618,1.049845338,0.718040705,1.9604818819999998,0.347221166,,,0.367741227
Portugal,2011,5.2199978830000004,10.19541836,0.8559606670000001,71.0,0.875092566,-0.175307617,0.961977124,0.725109041,0.279200882,0.20997645,0.9248248929999999,0.927496254,2.027334213,0.38837835200000004,0.363,0.367538462,0.392445087
Qatar,2011,6.591604232999999,11.77027607,0.857350588,67.01999664,0.9046874640000001,-0.022148103,,0.76092732,0.327789903,,0.044906914000000006,0.755115509,2.3208005430000003,0.35208433899999997,,,0.572110772
Romania,2011,5.02275753,9.798009872,0.7526068090000001,65.41999817,0.6504021879999999,-0.14188969099999998,0.9640426040000001,0.542729139,0.294461548,0.116410844,0.281113923,0.043243662,2.2666883469999997,0.451283664,0.359,0.3658,0.362104475
Russia,2011,5.388766288999999,10.09864521,0.883416891,61.41999817,0.625847578,-0.289872557,0.935130417,0.601347685,0.16523495300000002,0.479574502,-0.940927982,-0.652670383,2.006715298,0.372388631,0.397,0.3975,0.346064508
Rwanda,2011,4.0974359510000005,7.27022171,0.569859505,56.81999969,0.8290361759999999,-0.036040705,0.16147466,0.665473878,0.154241934,,-0.752953529,-0.007474441,1.748751163,0.426791579,,0.48200000000000004,0.543163121
Saudi Arabia,2011,6.699789524,10.78982639,0.8296336529999999,64.59999847,0.603455663,-0.15949437,,0.725970685,0.240139723,,-1.185998559,-0.13208086800000002,2.105178595,0.31421563,,,0.41617012
Senegal,2011,3.8342015739999997,7.677021027,0.6024093629999999,56.56000137,0.6408903,-0.149980158,0.869893968,0.751883209,0.180026993,0.304639816,-0.25039765199999997,-0.41644480799999994,1.7061585190000002,0.444984049,0.40299999999999997,0.40233333299999996,0.42814272600000003
Serbia,2011,4.815186501,9.470233917,0.773210645,66.36000061,0.44045829799999997,-0.186329663,0.9769173859999999,0.545480609,0.410254955,,-0.002128795,-0.15687871,2.218409538,0.460711032,,,0.37407535299999994
Sierra Leone,2011,4.501643658,7.127896786,0.781580985,44.31999969,0.769738138,0.012259717,0.8546466229999999,0.44580394,0.299527586,0.5826029779999999,-0.18612872100000002,-0.899462938,2.15648365,0.479043603,0.34,0.371,
Singapore,2011,6.561041832000001,11.22675133,0.9044739009999999,75.01999664,0.821816325,-0.159600928,0.098924451,0.48275423,0.143628925,0.825414777,0.544697285,1.931019545,1.671763659,0.254801542,,,0.42236796
Slovakia,2011,5.945048332000001,10.15948582,0.9172934290000001,67.04000092,0.7271631359999999,-0.000722509,0.907132328,0.636583209,0.287409574,0.278723896,0.9703681470000001,0.67983067,1.866962314,0.314036518,0.265,0.26725,0.281838268
Slovenia,2011,6.035964012000001,10.26829433,0.931166053,69.40000153,0.907440901,-0.027567947000000002,0.8931338190000001,0.651520729,0.285320938,0.181583047,1.013063908,0.922107577,2.189199686,0.36269262399999996,0.249,0.2495,0.38314229200000005
