Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Brazil,2016,6.374817371000001,9.552306175,0.912455142,66.0,0.806571543,-0.10995803,0.781092763,0.763112426,0.30208382,0.264140248,0.036669046000000004,-0.22936672,2.518039227,0.394997865,,0.547285714,0.450316846
Bulgaria,2016,4.837560654,9.786646843,0.92603606,66.40000153,0.700265527,-0.172343537,0.9359881879999999,0.62185514,0.171699852,0.221241772,0.239210635,0.18132716399999999,1.917592525,0.396396577,,0.35466666700000005,0.353391379
Burkina Faso,2016,4.205634594,7.403866291,0.764401138,52.90000153,0.644681513,0.00834989,0.7205424309999999,0.616066873,0.33730018100000003,0.6637113689999999,-0.426732689,-0.385751069,1.966713428,0.46763774799999996,,0.394666667,0.559157968
Cambodia,2016,4.461259365,8.150504112,0.7459012270000001,60.79999924,0.957821488,0.074233428,0.840416849,0.838551998,0.398200303,0.739886224,-0.447925985,-0.873313308,2.560576439,0.573958218,,,0.548649073
Cameroon,2016,4.816232203999999,8.115765572,0.659299791,51.09999847,0.71250701,-0.006847956999999999,0.87945056,0.661523461,0.36709338399999997,0.621221066,-1.047396898,-0.934785366,2.363250971,0.490684599,,0.438333333,0.559192836
Canada,2016,7.244845867,10.67448139,0.9243925209999999,73.19999695,0.912423909,0.203222767,0.385090441,0.824586391,0.23742286899999998,0.618195295,1.351965904,1.837898731,1.7764630319999999,0.245203704,,0.3368,0.606446326
Central African Republic,2016,2.693061113,6.465948105,0.29018417,44.90000153,0.624056518,0.053440392,0.859073043,0.578653812,0.49426806,0.7487545609999999,-1.4378829,-1.575128436,2.2508873940000003,0.835810006,,0.499,0.660534203
Chad,2016,4.029350281,7.538164139,0.616204858,47.20000076,0.5252221229999999,0.039116725,0.8197888729999999,0.582458258,0.46756675799999997,0.513021767,-1.329083443,-1.387387395,2.435532808,0.60444802,,0.4155,0.50333178
Chile,2016,6.579056262999999,10.02634144,0.841388166,69.69999695,0.652289748,0.09289977,0.858124971,0.8692288990000001,0.283042103,0.203538865,0.704101682,1.164838195,1.9862554069999998,0.301905811,,0.491571429,0.48013857
China,2016,5.32495594,9.575044632000001,0.741703033,68.69999695,,-0.24375671100000001,,0.826144397,0.145625159,,-1.030307174,-0.12411014,1.99633801,0.374902248,,0.425,0.538626552
Colombia,2016,6.233715057,9.483036041,0.88190037,67.09999847,0.834966123,-0.10536117099999999,0.8975538609999999,0.793531477,0.29422277199999997,0.261251181,-0.380847514,-0.044849738,2.56872344,0.41206944,0.508,0.5416,0.558657408
Congo (Brazzaville),2016,4.1194934839999995,8.566148757999999,0.615449011,56.70000076,0.785906553,-0.107046716,0.790385723,0.610304952,0.30366671100000003,0.48307526100000003,-0.8384161,-1.135441065,2.678600073,0.65022558,,0.48100000000000004,0.48463943600000003
Congo (Kinshasa),2016,4.521935463,6.69092226,0.864154518,52.5,0.6373667120000001,-0.007709844,0.874999642,0.6462694999999999,0.222411484,0.281824946,-1.812538028,-1.447642207,1.629728436,0.36040505799999994,,0.4215,0.464596361
Costa Rica,2016,7.135617732999999,9.628722191,0.900701284,70.90000153,0.872971952,-0.029768212000000002,0.780562043,0.87358439,0.281422287,0.279027581,0.8894518020000001,0.492926776,2.143647194,0.300415069,0.48700000000000004,0.490882353,0.503161848
Croatia,2016,5.416875362000001,9.98966217,0.798332155,69.0,0.671970546,-0.06632413,0.884059787,0.613685668,0.336541265,0.30339098,0.594130158,0.36719834799999995,1.933725119,0.356981665,,0.321428571,0.357812405
Cyprus,2016,5.794618607,10.35237598,0.786438465,73.30000305,0.7562209959999999,-0.033245488999999996,0.897639513,0.742049396,0.336344689,0.333909512,0.825391352,0.8904638290000001,2.420550823,0.41772392399999997,,0.32616666699999997,0.398189485
Czech Republic,2016,6.735627173999999,10.3526144,0.930592895,69.30000305,0.8503282670000001,-0.199620038,0.900430739,0.755701959,0.201041639,0.415120721,1.000417948,0.9032307270000001,1.682170749,0.249742255,,0.26416666699999997,0.29053387
Denmark,2016,7.55778265,10.73620605,0.954451501,71.80000305,0.948230565,0.134531945,0.20989337600000002,0.836115718,0.207583427,0.467660695,1.204600453,1.898684382,1.611469865,0.213219926,,0.267,0.50498873
Dominican Republic,2016,5.238698483,9.555362701,0.8947534559999999,65.19999695,0.872712433,-0.081975199,0.737182975,0.7599455709999999,0.278095126,0.5494248270000001,0.21635642600000002,-0.366028935,3.1120915410000003,0.594058156,0.45299999999999996,0.48470588200000003,0.484080136
Ecuador,2016,6.115437507999999,9.251891136000001,0.842352092,67.90000153,0.846336305,-0.018464431,0.7740841509999999,0.8463540079999999,0.365246594,0.474427789,-0.166911185,-0.7222344279999999,2.426242828,0.396740675,0.45,0.496,0.38752090899999997
Egypt,2016,4.556740761,9.242236137,0.809218585,61.09999847,0.655845225,-0.148785099,0.817527413,0.611369669,0.37049821,0.619130909,-1.3201533559999998,-0.682029903,2.055170298,0.45101761799999995,,0.312,0.36256346100000003
El Salvador,2016,6.139824867000001,8.876843452000001,0.793659985,65.5,0.799847007,-0.183699355,0.797312021,0.761255682,0.34573647399999996,0.251704782,0.044363294000000005,-0.35615024,2.598125935,0.423159629,0.4,0.457823529,0.45776456600000004
Estonia,2016,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,,0.332461538,0.343596786
Ethiopia,2016,4.297848701,7.382928848,0.7187187079999999,57.5,0.744307697,0.04536299,0.7028808590000001,0.727070868,0.25394052300000003,0.748945594,-1.511707664,-0.662681222,1.808982134,0.4209041,,0.34033333299999996,0.520988226
Finland,2016,7.659843445,10.58807755,0.9539404509999999,71.69999695,0.948372185,-0.030627485,0.249659568,0.797325075,0.18199844699999998,0.485727251,1.2653723959999998,1.975339055,1.479018688,0.193087325,,0.275615385,0.39482122700000005
France,2016,6.475208759,10.54698849,0.884922922,73.40000153,0.786780477,-0.095642865,0.622697055,0.772661328,0.27003625,0.283978164,0.520080805,1.3222753999999999,1.8015296459999999,0.278219551,,0.320923077,0.340985149
Gabon,2016,4.831764221,9.726552963,0.780048966,58.70000076,0.698942363,-0.22227960800000002,0.816563547,0.640116572,0.432404667,0.378069758,-0.537229657,-0.736889839,2.214463711,0.458313704,,0.42200000000000004,0.55723691
Georgia,2016,4.448386192,9.135268211,0.533412278,64.90000153,0.606468379,-0.235489741,0.5609240529999999,0.563896,0.223224476,0.344541132,-0.00979048,0.646152794,1.960208535,0.440656096,0.365,0.380117647,0.44099170000000004
Germany,2016,6.873763084,10.70171165,0.906029284,71.59999847,0.8705150490000001,0.144377634,0.445922136,0.7377459409999999,0.187254936,0.5526135560000001,1.022540092,1.754329681,1.775906086,0.258360088,,0.306222222,0.354512513
Ghana,2016,4.514411449,8.289732933,0.647303164,56.40000153,0.75116837,0.094167918,0.893955231,0.668263912,0.304909706,0.516604602,0.228535503,-0.135154873,2.737042665,0.606290042,,0.426,0.543426812
Greece,2016,5.302619457,10.09459305,0.802605867,72.0,0.481616855,-0.26143381,0.898470819,0.700504363,0.33620750899999996,0.13248655199999998,0.27343174800000003,0.097654387,2.317297935,0.43701005,,0.346384615,0.317848623
Guatemala,2016,6.358916282999999,8.904984473999999,0.811235487,64.19999695,0.862675726,0.009652504000000001,0.812030017,0.8461225029999999,0.32135719100000004,0.46896219299999997,-0.417235553,-0.6420488360000001,2.6994218830000003,0.42450973399999997,,0.523666667,0.48915869
Guinea,2016,3.6028547289999997,7.54667902,0.675447047,52.20000076,0.7256851790000001,-0.049161837,0.802781165,0.686984658,0.37439379100000003,0.465695828,-0.577897191,-1.00050652,2.1184866430000002,0.588002264,,0.387,0.520185173
Haiti,2016,3.3523001669999997,7.4110550879999995,0.58374244,55.29999924,0.303540409,0.29111108199999997,0.838523149,0.5527740720000001,0.367341012,0.146064624,-0.751602054,-1.408732533,2.188143969,0.652729154,,0.41100000000000003,0.6137102839999999
Honduras,2016,5.648154736,8.390897751,0.7739099859999999,66.80000305,0.8500466940000001,0.086563937,0.7928751709999999,0.8323967459999999,0.296846688,0.38927450799999996,-0.43649709200000003,-0.7546316390000001,2.970618963,0.525945067,0.5,0.5466875,0.529477537
Hong Kong S.A.R. of China,2016,5.498420715,10.90435696,0.83207792,75.95350647,0.799743414,0.08924306900000001,0.40281257,0.664092779,0.213114589,0.44961038200000003,0.5639984610000001,1.8202202319999998,1.819238186,0.330865592,,,0.5132289529999999
Hungary,2016,5.448901652999999,10.15285015,0.899511576,66.80000305,0.55395174,-0.19341144,0.924185812,0.66591078,0.24332577,0.30377233,0.527955234,0.394931078,1.845377684,0.338669658,,0.29791666699999997,0.301498115
Iceland,2016,7.510034561,10.7283411,0.984940052,73.0,0.9516095520000001,0.278244555,0.719299555,0.873887897,0.158169165,0.36351829799999996,1.358806014,1.532976985,1.5712463859999999,0.20921959,,0.280833333,0.340639085
India,2016,4.179177284,8.715342522,0.613529384,59.29999924,0.820068777,0.033954486,0.764722109,0.69450444,0.34568145899999997,0.732104599,-0.256837368,-0.13516134,1.74134922,0.416672736,,0.35100000000000003,0.393607318
Indonesia,2016,5.136325359,9.284182549,0.7918305990000001,61.70000076,0.82994163,0.48754191399999997,0.889677405,0.832811952,0.34157359600000003,0.80088073,-0.10314195599999999,-0.21470995199999998,2.546778202,0.495836616,,0.395,0.41366928799999997
Iran,2016,4.652730942,9.825400352,0.566281199,65.40000153,0.773303747,0.154438794,0.7127826209999999,0.686764956,0.52587682,0.7094711659999999,-1.078046441,-0.701219976,2.542438507,0.546440065,,0.4134,0.524211705
Iraq,2016,4.4125370980000005,9.695360184,0.7189567090000001,59.0,0.666160166,-0.088390231,0.798866451,0.488692015,0.569758058,0.418604314,-1.665165424,-1.351849914,2.9487881660000004,0.668274999,,0.2905,0.5483731629999999
Ireland,2016,7.04073143,11.05449009,0.9581440090000001,72.09999847,0.874589145,0.168430954,0.398544312,0.8092030290000001,0.211063311,0.574739754,1.069366932,1.5433708430000002,1.8430733680000002,0.26177299,,0.326153846,0.36578542
Israel,2016,7.159010887000001,10.39477539,0.8896607759999999,72.90000153,0.772297323,0.15050979,0.804056585,0.629189372,0.263090223,0.43813318,-0.003985524,1.2293506859999999,1.66659677,0.23279707100000002,,0.4112,0.306069046
Italy,2016,5.95452404,10.45320511,0.9272128340000001,73.19999695,0.623741627,-0.082749397,0.902801216,0.6854228379999999,0.339173585,0.23759909,0.7016798259999999,0.41480672399999996,1.871863604,0.314359903,,0.344,0.397048205
Ivory Coast,2016,4.542545795,8.138846397,0.617400765,48.29999924,0.7687893509999999,-0.028539145,0.757453382,0.70361656,0.378029406,0.714816749,-0.601345599,-0.548912168,2.462603807,0.542119741,,0.42,0.550322711
Japan,2016,5.954650879,10.55274868,0.8997738359999999,74.80000305,0.836064637,-0.073620148,0.697639346,0.76010859,0.192402646,0.36220064799999996,0.9854010940000001,1.549104095,1.8989526030000001,0.318902433,,0.321,0.32905584600000004
Jordan,2016,5.27128458,9.034749031,0.8199447390000001,66.40000153,0.771350622,-0.036488942999999996,,0.640657842,0.311913371,,-0.602687955,0.190379545,2.675685644,0.507596493,,0.34299999999999997,0.369783759
Kazakhstan,2016,5.533551693,10.06249809,0.9278106690000001,63.40000153,0.7828055620000001,-0.046834081,0.7020166520000001,0.702479124,0.15541473,0.7597261670000001,-0.5995215770000001,-0.353907615,2.01249814,0.363690138,,0.305866667,0.33912777899999996
Kenya,2016,4.396127701,7.981573582,0.70592159,58.90000153,0.748508275,0.313143224,0.8284115790000001,0.742762327,0.225647658,0.577654064,-0.735161185,-0.486509323,2.43389678,0.553645611,,0.4365,0.556292892
Kosovo,2016,5.759412289,9.153971672,0.82380271,64.60875702,0.8273985979999999,0.11990544199999999,0.940897942,0.703886986,0.14960672,0.313764572,-0.215611726,-0.34598317700000003,2.297620058,0.39893308299999997,0.265,0.289909091,0.40747433899999996
Kuwait,2016,5.947194576,11.13985634,0.8452220559999999,66.30000305,0.840967178,-0.107972071,,0.688287258,0.314922988,,-0.339310467,-0.11700305300000001,2.360634089,0.396932393,,,0.538838744
Kyrgyzstan,2016,4.856534003999999,8.104660988,0.914375484,63.5,0.813939214,0.077373318,0.9169228079999999,0.7781712409999999,0.126099676,0.527570188,-0.533572495,-0.8382419940000001,1.9193524119999998,0.395210326,0.268,0.304117647,0.40185576700000003
Latvia,2016,5.940446377000001,10.07505417,0.917073965,66.19999695,0.685299277,-0.159757495,0.8676396009999999,0.653751254,0.231383532,0.31526130399999996,0.6607594489999999,0.8690538409999999,1.705120325,0.287035733,,0.360333333,0.384025455
Lebanon,2016,5.27072382,9.493102074,0.827885926,66.09999847,0.657357454,0.03390317,0.853114486,0.552651107,0.263445616,0.137951434,-1.069690228,-0.669857502,2.212087393,0.419693291,,0.318,0.322835147
Lesotho,2016,3.8082048889999998,7.914381981,0.798059285,46.59999847,0.729489863,-0.10248249,0.742873371,0.732465565,0.27028349,0.609269023,-0.10043716400000001,-0.344547719,3.102682352,0.8147361870000001,,0.529,0.676437318
Liberia,2016,3.354676008,6.624804974,0.642614603,54.5,0.7634760140000001,0.080516092,0.9012674690000001,0.635527551,0.509046674,0.5442469120000001,-0.269059271,-0.9876783490000001,2.625506639,0.782640874,,0.3485,0.558121264
Libya,2016,5.43358326,9.56790638,0.87606585,62.29999924,0.8223848340000001,-0.122419432,,0.71778506,0.383073747,,-1.856518984,-1.902074218,2.687953711,0.494692653,,,0.480711341
Lithuania,2016,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,,0.355,0.355488271
Luxembourg,2016,6.967340946,11.46080017,0.9412605759999999,72.59999847,0.8823653459999999,0.014104202,0.356336325,0.7579497690000001,0.192300707,0.6789778470000001,1.45981288,1.817982912,1.3890651459999999,0.199368045,,0.316076923,0.311804265
Macedonia,2016,5.34574604,9.481959343,0.8712122440000001,67.09999847,0.7061793209999999,0.079841897,0.869719028,0.6387372020000001,0.292294681,0.256954134,-0.293647051,-0.005984414,2.175041437,0.40687331600000004,,0.390166667,0.524655521
Madagascar,2016,3.663085938,7.241845607999999,0.746496975,58.29999924,0.569645405,-0.065171458,0.8641711470000001,0.8131913540000001,0.204255417,0.49019917799999996,-0.300410032,-0.896322906,1.5325288769999998,0.41837099200000005,,0.43075,0.47967615700000005
Malawi,2016,3.4764926430000003,6.9882297520000005,0.524299622,56.20000076,0.8098841309999999,0.058278690999999994,0.823615015,0.603104591,0.32473892,0.5525344010000001,-0.072647721,-0.6762356759999999,2.231857777,0.641985476,,0.42700000000000005,0.525955856
Mali,2016,4.016027927,7.586338997,0.8362545370000001,50.70000076,0.696007371,-0.06751687099999999,0.8623266820000001,0.8069013359999999,0.305299431,0.524199367,-0.902928174,-0.7561889890000001,1.773323536,0.44156155,,0.372666667,0.438034266
Malta,2016,6.590842247,10.46477127,0.930369377,72.19999695,0.916023612,0.340700656,0.6964946390000001,0.687271595,0.355443776,0.618818283,1.13834691,0.95797044,1.8753358130000002,0.2845366,,0.2911,0.401275814
Mauritania,2016,4.472149372,8.180959702000001,0.784826875,56.40000153,0.46656146600000004,-0.157454357,0.8418351409999999,0.7345560790000001,0.22166614199999998,0.20892922600000002,-0.7610872390000001,-0.743252635,2.17881608,0.48719662399999997,,0.36875,
Mauritius,2016,5.610003471000001,9.881625175,0.836032152,65.80000305,0.8191756609999999,0.130789235,0.8906613590000001,0.7848982809999999,0.24571189300000001,0.565379262,0.91341877,0.739031553,2.085884809,0.371815234,,0.3575,0.386705786
Mexico,2016,6.824172974,9.753050803999999,0.893492579,67.69999695,0.7516130809999999,-0.15587057199999999,0.808579445,0.8591064209999999,0.219571486,0.277944058,-0.349140942,-0.213363826,1.9594572780000001,0.287134767,0.434,0.4698,0.432634264
Moldova,2016,5.577784061,8.509845733999999,0.83732146,63.59999847,0.557369471,0.000704906,0.969482958,0.621101141,0.274551123,0.08406124300000001,-0.162387952,-0.542850018,1.853713512,0.332338691,0.263,0.32605882399999997,0.37286514
Mongolia,2016,5.056999683,9.337942123,0.9474893809999999,61.90000153,0.7597409490000001,0.076226927,0.900452137,0.694095433,0.171171755,0.34938287700000004,0.5648515820000001,-0.219924271,1.692159295,0.334617257,0.32299999999999995,0.33399999999999996,0.386413842
Montenegro,2016,5.3040661810000005,9.663771629,0.865743697,68.09999847,0.568633676,-0.08676701,0.848966599,0.59142518,0.336675465,0.325959235,0.176307648,0.057621792000000005,2.2282915119999998,0.42011004700000004,,0.3094,0.356859386
Morocco,2016,5.38630724,8.893697739,0.6554093360000001,65.30000305,0.8165560959999999,-0.248685971,0.717356145,0.7126593590000001,0.20541314800000002,,-0.469432235,-0.15682348599999998,2.143992424,0.398044944,,0.40266666700000003,0.528209746
Myanmar,2016,4.623119831,8.576414108,0.793461978,58.40000153,0.8774911759999999,0.658932626,0.607286572,0.8040099140000001,0.301501393,0.924319088,-0.801185012,-0.8381382820000001,1.850762725,0.40032765299999995,,0.381,0.426540643
Nepal,2016,5.099539757,7.739643097,0.837043643,61.29999924,0.839488447,0.17910461100000002,0.81711489,0.627351165,0.36966174799999996,0.49001622200000006,-0.549837351,-0.79548192,2.4420259,0.478871822,,0.38299999999999995,0.483672142
Netherlands,2016,7.540877342000001,10.76362324,0.9259442090000001,72.09999847,0.907310009,0.233066663,0.43330425,0.838432372,0.21485073899999999,0.572273314,1.226236224,1.9043831830000002,1.28147161,0.16993667199999998,,0.286333333,0.41705405700000003
New Zealand,2016,7.225687981,10.48504829,0.93660289,72.80000305,0.926576018,0.26113021399999997,0.278270781,0.8329446909999999,0.207413629,0.5696901679999999,1.525762916,2.029997349,1.7404985430000002,0.24087651100000002,,,0.419764876
Nicaragua,2016,6.012739657999999,8.542974472000001,0.8527024390000001,66.90000153,0.7165342570000001,0.039933853,0.731464922,0.805123985,0.380347282,0.586549759,-0.385151982,-0.680122375,2.800153732,0.46570345799999996,,0.4795,0.416087627
Niger,2016,4.234645844,6.821260452000001,0.682828248,52.5,0.701927304,-0.002667263,0.814493895,0.674858928,0.325441957,0.5724675060000001,-0.76696682,-0.643432915,2.279543877,0.538308024,,0.36875,0.47475644899999997
Nigeria,2016,5.219567776,8.60056591,0.804766953,48.90000153,0.797690511,0.032547228,0.9047068359999999,0.731986105,0.25183629999999996,0.41432607200000005,-1.09586072,-1.015222311,2.5199592109999998,0.482790768,,0.4155,0.5005320910000001
North Cyprus,2016,5.827127934,,0.807690263,,0.796233833,,0.670191407,0.64366436,0.34646537899999996,0.440594882,,,1.857637882,0.31879133,,,0.293435723
Norway,2016,7.596331596000001,11.06912804,0.9597428440000001,73.0,0.9543523190000001,0.114254743,0.409666121,0.849625945,0.20926219199999999,0.657646239,1.432126164,1.9501390459999999,1.5792648790000001,0.207898363,,0.272230769,0.349659204
Pakistan,2016,5.5485081670000005,8.488210678,0.626921296,57.70000076,0.6341828110000001,0.079928152,0.79253006,0.647639751,0.33161667,0.455683172,-1.5920679569999998,-0.740050793,1.956958294,0.352699906,,0.315125,0.32332861399999996
Palestinian Territories,2016,4.906618118,8.46180439,0.817770958,,0.607669413,-0.13444747,0.812464654,0.592769146,0.37764179700000006,0.46377155200000003,-1.5356142519999998,-0.265881002,2.375508785,0.484143823,,,0.42055773700000004
Panama,2016,6.117638111000001,9.974536896,0.882460237,69.40000153,0.8844797609999999,-0.09297305300000001,0.836976767,0.857623577,0.244131789,0.329894483,0.46767154299999997,0.021757655,2.6457357409999998,0.43247667,0.504,0.532647059,0.534175694
Paraguay,2016,5.8013801570000005,9.090585708999999,0.93986696,65.30000305,0.853534281,-0.05853869,0.7561162709999999,0.9245609640000001,0.197176188,0.28455975699999997,0.03972324,-0.630455732,1.960702538,0.33797174700000004,0.479,0.5133125,0.47645723799999995
Peru,2016,5.7006287570000005,9.399485588,0.802856445,67.5,0.829843879,-0.14319998,0.86591959,0.8216747640000001,0.33800685399999997,0.281923383,0.032944827999999995,-0.12947841,2.3739392759999998,0.416434646,0.43799999999999994,0.479647059,0.480143815
Philippines,2016,5.430832862999999,8.886437416,0.821298718,61.70000076,0.907595754,-0.076165579,0.7919622059999999,0.820969462,0.290232718,0.7716267109999999,-0.608859897,-0.217781767,2.470617771,0.454924285,,,0.533455908
Poland,2016,6.162076473,10.16722965,0.91739881,68.5,0.8707075120000001,-0.097280823,0.847753942,0.77662462,0.223536044,0.382713199,0.6753461359999999,0.756335139,1.84584868,0.299549788,,,0.312157542
Portugal,2016,5.446637153999999,10.20817947,0.90463537,72.0,0.83806932,-0.22725527,0.922192395,0.683566213,0.32625272899999996,0.354542404,1.065478444,1.019317985,2.132012844,0.391436547,,0.367538462,0.45052737
Romania,2016,5.96887064,9.983716965,0.809229195,66.59999847,0.8217206,-0.117233559,0.9490445259999999,0.694415331,0.257763505,0.181354657,0.4084723,0.18985888399999998,2.199886322,0.368559897,,0.3658,0.372027576
Russia,2016,5.85494566,10.10301971,0.910927355,63.5,0.713606298,-0.19114780399999998,0.925462723,0.636298656,0.142497227,0.584303796,-1.040055513,-0.5573064679999999,2.090198994,0.35699716200000003,,0.3975,0.365685463
Rwanda,2016,3.332989931,7.490113257999999,0.6651309129999999,59.90000153,0.9107363820000001,0.02614033,0.158601388,0.752310693,0.285384238,0.993604362,-0.6059297920000001,0.23650149999999998,1.895575166,0.568731129,,0.48200000000000004,0.602567494
Saudi Arabia,2016,6.473921299,10.828203199999999,0.889932334,65.69999695,0.774267733,-0.150336474,,0.792998552,0.26629266100000004,,-1.096985221,0.224808708,2.070084572,0.319757462,,,0.582817852
Senegal,2016,4.59453392,7.774625301,0.838994384,58.79999924,0.743729651,-0.073456421,0.794353724,0.7838179470000001,0.244851768,0.630876184,0.073607929,-0.179108188,1.8151446580000001,0.395066112,,0.40233333299999996,0.422206491
Serbia,2016,5.752754688,9.526675224,0.894894958,67.40000153,0.614370823,-0.06780187,0.889765203,0.534827054,0.298126608,0.450123101,0.169595033,-0.084527604,2.436187744,0.42348194100000003,,,0.34906199600000004
Sierra Leone,2016,4.732953072,7.218076706000001,0.6567234989999999,47.59999847,0.6812021140000001,0.113659732,0.863264859,0.583939135,0.45618069200000005,0.70091027,-0.17729196,-0.928681612,3.5278203489999997,0.7453740240000001,,0.371,0.6748092170000001
Singapore,2016,6.033480644,11.322025300000002,0.925128222,76.19999695,0.903735638,0.132903278,0.047311152999999995,0.8239887359999999,0.110942468,0.930617273,0.6726545690000001,2.071428776,1.3020879029999999,0.215810403,,,0.428276867
Slovakia,2016,5.993163109,10.28234768,0.945179105,68.30000305,0.700098515,-0.072382629,0.9166091679999999,0.774416089,0.23209157600000002,0.372222155,0.84094882,0.666357517,1.916009426,0.319699198,,0.26725,0.282240212
Slovenia,2016,5.936821461,10.30661774,0.9344873429999999,70.5,0.903551102,-0.057398662,0.8384743929999999,0.6262055639999999,0.271624178,0.24984510199999999,1.000279665,0.9184032679999999,2.1072878840000002,0.35495221600000004,,0.2495,0.360811561
Somalia,2016,4.6679410930000005,,0.594416559,50.0,0.917322814,,0.44080174,0.8914231659999999,0.193282232,0.7006816859999999,-2.134840965,-2.125517845,2.17738986,0.466456145,,,0.491746068
South Africa,2016,4.769739628,9.416272163,0.875389755,55.70000076,0.774136424,-0.07888724700000001,0.812858999,0.785723627,0.301327765,0.483122289,0.2543208,0.18172106100000002,2.7798213960000004,0.582803607,,0.624,0.568359911
