Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Italy,2012,5.8393139839999995,10.46958542,0.86948663,72.87999725,0.570094943,0.110555314,0.9083236459999999,0.66976124,0.387652248,0.28069460399999996,0.712513387,0.410039097,2.1909852030000003,0.375212789,0.35200000000000004,0.344,0.369049281
Japan,2012,5.968216419,10.50143337,0.9052954320000001,74.16000366,0.752831519,,0.692387402,0.776910841,0.17147471,0.169178054,1.024869084,1.3860784769999999,1.9020839930000002,0.318702251,,0.321,0.36115574799999994
Jordan,2012,5.131996155,9.101000786,0.8294963240000001,65.30000305,0.693142116,-0.15877798199999998,,0.564724505,0.345336407,,-0.629235148,0.155911192,2.095973015,0.40841281399999996,,0.34299999999999997,0.324062377
Kazakhstan,2012,5.759469509,9.998175621,0.8917166590000001,61.24000168,0.8398323059999999,-0.18164201100000002,0.876681805,0.739842832,0.1843815,0.726160645,-0.7925878759999999,-0.604768813,1.966768384,0.34148430799999996,0.281,0.305866667,0.401825428
Kenya,2012,4.547335148,7.864265442000001,0.83141011,56.61999893,0.627654195,0.080638863,0.911273062,0.706963956,0.19417724,0.40184477,-0.805622458,-0.68510896,1.782849431,0.39206466100000004,,0.4365,0.560217559
Kosovo,2012,5.639588356,9.034389496000001,0.7571471329999999,63.57281876,0.635793388,0.020952613999999998,0.94965142,0.5955715779999999,0.099630386,0.31239897,-0.6311385629999999,-0.38871583299999996,2.442061186,0.43302118799999995,0.29,0.289909091,0.374054551
Kuwait,2012,6.221094608,11.25955486,0.8889166709999999,65.19999695,0.934049547,,,0.820708573,0.09549049300000001,,-0.21968586699999998,0.017574765,1.61350131,0.259359717,,,0.37135508700000003
Kyrgyzstan,2012,5.207785606,7.962011337000001,0.8561817409999999,61.93999863,0.7027316690000001,-0.057281565,0.892036796,0.6905240420000001,0.182383269,0.513287067,-0.761174262,-0.8151615259999999,1.5846685169999999,0.304288357,0.27399999999999997,0.304117647,0.326006919
Laos,2012,4.876084805,8.475143433,0.692627907,56.59999847,,0.233608022,,0.916800976,0.38667923200000004,,-0.8049160240000001,-0.882167459,1.696086407,0.347837746,0.364,0.348,0.611756206
Latvia,2012,5.125025272,9.944048882,0.8511952159999999,65.12000275,0.563811779,-0.04060765,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.35200000000000004,0.360333333,0.32179889100000003
