Country name,time,value
Afghanistan,2015,0.479
Angola,2015,0.5329999999999999
Albania,2015,0.764
Andorra,2015,0.858
United Arab Emirates,2015,0.84
Argentina,2015,0.8270000000000001
Armenia,2015,0.743
Antigua and Barbuda,2015,0.7859999999999999
Australia,2015,0.939
Austria,2015,0.893
Azerbaijan,2015,0.759
Burundi,2015,0.40399999999999997
Belgium,2015,0.8959999999999999
Benin,2015,0.485
Burkina Faso,2015,0.402
Bangladesh,2015,0.579
Bulgaria,2015,0.794
Bahrain,2015,0.8240000000000001
Bahamas,2015,0.792
Bosnia and Herzegovina,2015,0.75
Belarus,2015,0.7959999999999999
Belize,2015,0.706
Bolivia,2015,0.674
Brazil,2015,0.754
Barbados,2015,0.795
Brunei Darussalam,2015,0.865
Bhutan,2015,0.607
Botswana,2015,0.698
Central African Republic,2015,0.35200000000000004
Canada,2015,0.92
Switzerland,2015,0.939
Chile,2015,0.847
China,2015,0.738
Ivory Coast,2015,0.474
Cameroon,2015,0.518
Congo,2015,0.5920000000000001
Colombia,2015,0.727
Comoros,2015,0.498
Cape Verde,2015,0.648
Costa Rica,2015,0.7759999999999999
Cuba,2015,0.775
Cyprus,2015,0.856
Czech Republic,2015,0.878
Germany,2015,0.9259999999999999
Djibouti,2015,0.473
Dominica,2015,0.726
Denmark,2015,0.925
Dominican Republic,2015,0.722
Algeria,2015,0.745
Ecuador,2015,0.7390000000000001
Egypt,2015,0.691
Eritrea,2015,0.42
Spain,2015,0.884
Estonia,2015,0.865
Ethiopia,2015,0.44799999999999995
Finland,2015,0.895
Fiji,2015,0.736
France,2015,0.897
Micronesia,2015,0.638
Gabon,2015,0.6970000000000001
United Kingdom,2015,0.91
Georgia,2015,0.769
Ghana,2015,0.579
Guinea,2015,0.414
Gambia,2015,0.452
Guinea-Bissau,2015,0.424
Equatorial Guinea,2015,0.5920000000000001
Greece,2015,0.866
Grenada,2015,0.754
Guatemala,2015,0.64
Guyana,2015,0.638
Hong Kong,2015,0.917
Honduras,2015,0.625
Croatia,2015,0.8270000000000001
Haiti,2015,0.493
Hungary,2015,0.836
Indonesia,2015,0.689
India,2015,0.624
Ireland,2015,0.9229999999999999
Iran,2015,0.774
Iraq,2015,0.649
Iceland,2015,0.9209999999999999
Israel,2015,0.899
Italy,2015,0.887
Jamaica,2015,0.73
Jordan,2015,0.742
Japan,2015,0.903
Kazakhstan,2015,0.794
Kenya,2015,0.555
Kyrgyzstan,2015,0.664
Cambodia,2015,0.563
Kiribati,2015,0.588
Saint Kitts and Nevis,2015,0.765
Kuwait,2015,0.8
Lao,2015,0.586
Lebanon,2015,0.763
Liberia,2015,0.42700000000000005
Libya,2015,0.716
Saint Lucia,2015,0.735
Liechtenstein,2015,0.912
Sri Lanka,2015,0.7659999999999999
Lesotho,2015,0.49700000000000005
Lithuania,2015,0.848
Luxembourg,2015,0.898
Latvia,2015,0.83
Morocco,2015,0.647
Moldova,2015,0.6990000000000001
Madagascar,2015,0.512
Maldives,2015,0.701
Mexico,2015,0.762
Macedonia,2015,0.748
Mali,2015,0.442
Malta,2015,0.856
Myanmar,2015,0.556
Montenegro,2015,0.807
Mongolia,2015,0.735
Mozambique,2015,0.418
Mauritania,2015,0.513
Mauritius,2015,0.7809999999999999
Malawi,2015,0.47600000000000003
Malaysia,2015,0.789
Namibia,2015,0.64
Niger,2015,0.353
Nigeria,2015,0.527
Nicaragua,2015,0.645
Netherlands,2015,0.924
Norway,2015,0.9490000000000001
Nepal,2015,0.558
New Zealand,2015,0.915
Oman,2015,0.7959999999999999
Pakistan,2015,0.55
Panama,2015,0.7879999999999999
Peru,2015,0.74
Philippines,2015,0.682
Palau,2015,0.7879999999999999
Papua New Guinea,2015,0.516
Poland,2015,0.855
Democratic People's Republic of Korea,2015,0.9009999999999999
Portugal,2015,0.843
Paraguay,2015,0.693
Palestine,2015,0.684
Qatar,2015,0.856
Romania,2015,0.802
Russia,2015,0.804
Rwanda,2015,0.498
Saudi Arabia,2015,0.847
Sudan,2015,0.49
Senegal,2015,0.494
Singapore,2015,0.925
Solomon Islands,2015,0.515
Sierra Leone,2015,0.42
El Salvador,2015,0.68
Serbia,2015,0.7759999999999999
South Sudan,2015,0.418
Sao Tome and Principe,2015,0.574
Suriname,2015,0.725
Slovakia,2015,0.845
Slovenia,2015,0.89
Sweden,2015,0.9129999999999999
Swaziland,2015,0.541
Seychelles,2015,0.782
Syrian Arab Republic,2015,0.536
Chad,2015,0.396
Togo,2015,0.48700000000000004
Thailand,2015,0.74
Tajikistan,2015,0.627
Turkmenistan,2015,0.692
Timor-Leste,2015,0.606
Tonga,2015,0.721
Trinidad and Tobago,2015,0.78
Tunisia,2015,0.725
Turkey,2015,0.767
Tanzania,2015,0.531
Uganda,2015,0.493
Ukraine,2015,0.743
Uruguay,2015,0.795
United States of America,2015,0.92
Uzbekistan,2015,0.701
Saint Vincent and the Grenadines,2015,0.722
Venezuela,2015,0.767
Vietnam,2015,0.683
Vanuatu,2015,0.597
Samoa,2015,0.7040000000000001
Yemen,2015,0.48200000000000004
South Africa,2015,0.6659999999999999
Zambia,2015,0.579
Zimbabwe,2015,0.516
