Country name,time,value
Afghanistan,2014,0.46526426020800005
Angola,2014,0.531591421824
Albania,2014,0.732765802642
Andorra,2014,0.8446419083779999
United Arab Emirates,2014,0.835469039773
Argentina,2014,0.8355720182299999
Armenia,2014,0.732982583045
Antigua and Barbuda,2014,0.783367264385
Australia,2014,0.9349582502220001
Austria,2014,0.8850272600210001
Azerbaijan,2014,0.751139173537
Burundi,2014,0.39992832853
Belgium,2014,0.890262992237
Benin,2014,0.479635110401
Burkina Faso,2014,0.40228757276199995
Bangladesh,2014,0.5700999744049999
Bulgaria,2014,0.7816753140800001
Bahrain,2014,0.823921956812
Bahamas,2014,0.7899580595119999
Bosnia and Herzegovina,2014,0.732530325844
Belarus,2014,0.798366517893
Belize,2014,0.714982234812
Bolivia,2014,0.661830764208
Brazil,2014,0.755291955806
Barbados,2014,0.785458412903
Brunei Darussalam,2014,0.855615864664
Bhutan,2014,0.605184587949
Botswana,2014,0.697918742658
Central African Republic,2014,0.35013106761699997
Canada,2014,0.913178984421
Switzerland,2014,0.929613139887
Chile,2014,0.832178477211
China,2014,0.727494941193
Ivory Coast,2014,0.46222199695
Cameroon,2014,0.511806528139
Democratic Republic of the Congo,2014,0.433135353947
Congo,2014,0.590621540612
Colombia,2014,0.720170399972
Comoros,2014,0.503183524423
Cape Verde,2014,0.646240272543
Costa Rica,2014,0.7657469047
Cuba,2014,0.769011135126
Cyprus,2014,0.849745435105
Czech Republic,2014,0.87009082075
Germany,2014,0.916079907699
Djibouti,2014,0.470442735444
Dominica,2014,0.7237883085269999
Denmark,2014,0.923327926048
Dominican Republic,2014,0.7150284721
Algeria,2014,0.7356237671349999
Ecuador,2014,0.731674443062
Egypt,2014,0.6899486552249999
Eritrea,2014,0.390899023336
Spain,2014,0.8761243074330001
Estonia,2014,0.8608350153509999
Ethiopia,2014,0.441815954384
Finland,2014,0.8827277868250001
Fiji,2014,0.7271357744760001
France,2014,0.888107436523
Micronesia,2014,0.639590168782
Gabon,2014,0.6835129319519999
United Kingdom,2014,0.9066981917360001
Georgia,2014,0.75411864106
Ghana,2014,0.579090286681
Guinea,2014,0.41128162740400004
Gambia,2014,0.44064949738799997
Guinea-Bissau,2014,0.41960506966300004
Equatorial Guinea,2014,0.586560860946
Greece,2014,0.865187180806
Grenada,2014,0.749993179599
Guatemala,2014,0.62720878789
Guyana,2014,0.63571574929
Hong Kong,2014,0.909951869585
Honduras,2014,0.6060546075609999
Croatia,2014,0.817539869013
Haiti,2014,0.483373299263
Hungary,2014,0.8283504531899999
Indonesia,2014,0.683759559292
India,2014,0.6086927266359999
Ireland,2014,0.915541561984
Iran,2014,0.7655907110269999
Iraq,2014,0.653860838996
Iceland,2014,0.899412126842
Israel,2014,0.894272980636
Italy,2014,0.873022984103
Jamaica,2014,0.718529601921
Jordan,2014,0.7483285418760001
Japan,2014,0.89059321259
Kazakhstan,2014,0.7879824521619999
Kenya,2014,0.548409284752
Kyrgyzstan,2014,0.655273514725
Cambodia,2014,0.554758321299
Kiribati,2014,0.590236957413
Saint Kitts and Nevis,2014,0.751862282033
Republic of Korea,2014,0.898334134946
Kuwait,2014,0.8162717675769999
Lao,2014,0.575044891482
Lebanon,2014,0.768897837279
Liberia,2014,0.42969510900200003
Libya,2014,0.724464011014
Saint Lucia,2014,0.7290564494949999
Liechtenstein,2014,0.907501190353
Sri Lanka,2014,0.756658910948
Lesotho,2014,0.49653214868999995
Lithuania,2014,0.839421883128
Luxembourg,2014,0.891851626669
Latvia,2014,0.8187660095389999
Morocco,2014,0.627953661567
Moldova,2014,0.6933026905699999
Madagascar,2014,0.509865579019
Maldives,2014,0.706365291699
Mexico,2014,0.7562079115520001
Macedonia,2014,0.747252859937
Mali,2014,0.419288835986
Malta,2014,0.838978340089
Myanmar,2014,0.535560677621
Montenegro,2014,0.8022010068100001
Mongolia,2014,0.726620588837
Mozambique,2014,0.41642756117299995
Mauritania,2014,0.50586720828
Mauritius,2014,0.776552444424
Malawi,2014,0.445415564514
Malaysia,2014,0.7792458238940001
Namibia,2014,0.627616307671
Niger,2014,0.348254389301
Nigeria,2014,0.514024001422
Nicaragua,2014,0.6314321337309999
Netherlands,2014,0.921793511865
Norway,2014,0.943877280023
Nepal,2014,0.547536524936
New Zealand,2014,0.913497655649
Oman,2014,0.793019477069
Pakistan,2014,0.538381761879
Panama,2014,0.77967759709
Peru,2014,0.734203129104
Philippines,2014,0.668218345584
Palau,2014,0.7801810646549999
Papua New Guinea,2014,0.505259362104
Poland,2014,0.842677827911
Portugal,2014,0.830095296774
Paraguay,2014,0.679164355633
Palestine,2014,0.677492608722
Qatar,2014,0.849768364568
Romania,2014,0.7927974199619999
Russia,2014,0.7978702008580001
Rwanda,2014,0.483240523686
Saudi Arabia,2014,0.837273977256
Sudan,2014,0.479113119607
Senegal,2014,0.46588912688100004
Singapore,2014,0.911797820009
Solomon Islands,2014,0.505637417174
Sierra Leone,2014,0.412779426554
El Salvador,2014,0.665784288497
Serbia,2014,0.771149777472
South Sudan,2014,0.466698863744
Sao Tome and Principe,2014,0.555003908988
Suriname,2014,0.7142861522130001
Slovakia,2014,0.843572119094
Slovenia,2014,0.88028084035
Sweden,2014,0.906816460157
Swaziland,2014,0.530633150455
Seychelles,2014,0.772459367466
Syrian Arab Republic,2014,0.5937205614019999
Chad,2014,0.391905716938
Togo,2014,0.48353754880800004
Thailand,2014,0.725836139231
Tajikistan,2014,0.6244555049480001
Turkmenistan,2014,0.687520517135
Timor-Leste,2014,0.594761079064
Tonga,2014,0.717040728787
Trinidad and Tobago,2014,0.771893819241
Tunisia,2014,0.721191132101
Turkey,2014,0.761120293441
Tanzania,2014,0.521214355955
Uganda,2014,0.48267209055699994
Ukraine,2014,0.747005221413
Uruguay,2014,0.792762976855
United States of America,2014,0.91495935396
Uzbekistan,2014,0.6754661172669999
Saint Vincent and the Grenadines,2014,0.7200353883830001
Venezuela,2014,0.7622524002969999
Vietnam,2014,0.6657173502170001
Vanuatu,2014,0.593871205246
Samoa,2014,0.702093944816
Yemen,2014,0.498110250182
South Africa,2014,0.665879394316
Zambia,2014,0.585509863262
Zimbabwe,2014,0.508747385576
