Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Afghanistan,2010,4.75838089,7.3866286279999995,0.539075196,51.59999847,0.60012722,0.13435255,0.706766069,0.61826545,0.275323808,0.299357414,-1.991810083,-1.617176056,1.878621817,0.394802749,,,0.32731816199999997
Albania,2010,5.268936634,9.20303154,0.73315227,66.40000153,0.568958402,-0.17536652100000003,0.726261675,0.647908092,0.300060242,,-0.033830658,-0.246433005,1.8622012140000002,0.35343018200000004,,0.30325,0.54352808
Algeria,2010,5.46356678,9.462700844,,64.5,0.592695832,-0.229078397,0.618037879,,,,-1.140852928,-0.74009335,1.626279473,0.29765895,,0.276,0.492713004
Argentina,2010,6.441067219,9.836923599,0.926798582,67.30000305,0.730258167,-0.121725284,0.8546954390000001,0.846135557,0.210975498,0.35185614200000004,0.138445795,-0.469284207,2.1078383919999997,0.327249855,0.43,0.4609375,0.366741836
Armenia,2010,4.3678112030000005,8.810287476000001,0.660342336,65.19999695,0.459256709,-0.16207508699999998,0.890629232,0.509669185,0.42649585,0.35554462700000006,-0.387849867,-0.264826328,2.0926678180000002,0.479111314,0.3,0.31925,0.38523796200000004
Australia,2010,7.450047016,10.63258171,0.95451957,72.19999695,0.932058573,0.308317155,0.36612740200000005,0.8342362640000001,0.22007320800000002,0.609752893,1.154312849,1.8158979419999999,1.737801909,0.233260527,0.34700000000000003,0.34275,0.412946343
Austria,2010,7.302678585,10.67674351,0.9141933320000001,71.40000153,0.8959797620000001,0.129111528,0.546144843,0.8147191999999999,0.155792549,0.48644661899999997,1.291469574,1.6700849530000001,1.7532476190000001,0.240082815,0.303,0.302692308,0.367440253
Azerbaijan,2010,4.218610764,9.677229881,0.68700099,63.40000153,0.501071095,-0.14282578199999998,0.8583466409999999,0.5269305710000001,0.271873325,0.697391331,-0.771567702,-0.829041004,1.893795133,0.44891440899999996,,0.21100000000000002,0.42364651
Bahrain,2010,5.936869144,10.61079693,0.877115071,66.30000305,0.8620029090000001,-0.008562588000000001,0.714620173,0.6845875379999999,0.42267072200000005,,-0.7296932340000001,0.44739201700000003,1.5757116080000002,0.265411198,,,0.32520765100000004
Bangladesh,2010,4.858481407,7.8008713720000005,0.5493984820000001,60.70000076,0.659005642,-0.010436200999999999,0.7735304829999999,0.628579915,0.292425215,0.6468728779999999,-0.846942365,-0.8606936340000001,1.930316091,0.397308528,0.321,0.32775,0.450516969
Belarus,2010,5.525923252,9.694934845,0.918000162,62.29999924,0.700064421,-0.17001006,0.70612061,0.566530406,0.20827215899999998,0.589527249,-0.8250141740000001,-1.0022613999999999,1.848742008,0.33455804,0.28600000000000003,0.281294118,0.34602466200000004
Belgium,2010,6.853514194,10.62342072,0.930570185,70.80000305,0.806930244,0.018612977,0.697365582,0.8282585140000001,0.24036432800000002,0.33651647,1.085666656,1.4451680180000002,1.603352189,0.23394599600000002,0.284,0.284307692,0.393780649
Bolivia,2010,5.780620097999999,8.595536232,0.80718559,61.0,0.703341067,-0.062640615,0.781342506,0.766099572,0.349597335,0.376929045,-0.22733807600000003,-0.698642075,1.755123734,0.303622037,,0.5216,0.40598556399999997
Bosnia and Herzegovina,2010,4.66851759,9.181976318,0.772753716,66.69999695,0.364966899,-0.12885692699999998,0.9330300690000001,0.516695261,0.409213185,,-0.388097316,-0.379276365,1.972827196,0.422581077,,0.3256,0.404770911
Botswana,2010,3.553020239,9.498086929,0.865624785,52.90000153,0.82621938,-0.150064006,0.813985407,0.6902734640000001,0.172184274,0.741012573,0.723371565,0.651160479,1.943522573,0.547005773,,0.626,0.605166137
Brazil,2010,6.837331295,9.58449173,0.9055281279999999,64.5,0.8059492709999999,-0.063952617,0.6560360789999999,0.8166549209999999,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.547285714,0.430273622
Bulgaria,2010,3.9122762680000003,9.634515762000001,0.84327203,65.69999695,0.544536412,-0.14665225099999998,0.9409700040000001,0.545823634,0.23759418699999998,0.365285963,0.44578838299999995,0.12751296199999998,1.9685565230000002,0.503174186,0.35700000000000004,0.35466666700000005,0.376450181
Burkina Faso,2010,4.035560608,7.2607879639999995,0.773103535,49.70000076,0.586580753,-0.026842573999999998,0.767335117,0.5900391939999999,0.216673478,0.546770215,-0.18529370399999998,-0.317587197,1.4000480180000001,0.34692776200000003,,0.394666667,0.497239649
Cambodia,2010,4.141072273,7.833174706,0.69716382,58.5,0.940131187,0.34896671799999995,0.895714462,0.774444818,0.421966344,0.895580769,-0.714119852,-0.9449681040000001,1.4821908469999998,0.35792440200000003,,,0.47564274100000004
Cameroon,2010,4.554256916,7.982699394,0.7586407070000001,48.29999924,0.792220175,-0.0006272319999999999,0.8747186659999999,0.606357396,0.273786336,0.513922989,-0.897624373,-0.941636622,1.6028116940000001,0.35193702600000004,,0.438333333,0.494476914
