Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Afghanistan,2015,3.982854605,7.5005388260000005,0.528597236,53.20000076,0.38892757899999997,0.089090675,0.880638301,0.553553164,0.339276046,0.260557145,-1.84436357,-1.29159379,2.16061759,0.542479634,,,0.59691757
Albania,2015,4.6066508289999994,9.302960396,0.639356136,67.80000305,0.703850687,-0.08441135300000001,0.884793043,0.6883700490000001,0.350426674,0.5069783929999999,0.25162929300000003,-0.15254382800000002,2.729000807,0.592404544,,0.30325,0.42262685299999997
Argentina,2015,6.69713068,9.858328819,0.926492274,68.19999695,0.8812236790000001,-0.170244098,0.8509061929999999,0.858544469,0.305354923,0.378169239,0.21326923399999997,-0.576050639,1.953586936,0.291705072,,0.4609375,0.346246392
Armenia,2015,4.34831953,9.011393547,0.7225510479999999,66.0,0.5510266420000001,-0.189388379,0.9014621970000001,0.594142795,0.43794772,0.17092786699999998,-0.394301742,-0.21014186699999998,2.2376437190000003,0.514599681,0.324,0.31925,0.377615452
Australia,2015,7.309060574,10.6901989,0.95186156,72.69999695,0.9218710059999999,0.323258132,0.35655438899999997,0.7900502090000001,0.209636971,0.47855684200000004,1.1202399729999999,1.765201688,1.686917663,0.230798155,,0.34275,0.416127056
Austria,2015,7.07644701,10.69885254,0.9281103009999999,72.09999847,0.900305152,0.09687189,0.55747962,0.798262954,0.16446903300000001,0.454789877,1.263259649,1.564293861,1.7628169059999999,0.249110445,0.305,0.302692308,0.319265366
Azerbaijan,2015,5.146774768999999,9.723095894,0.785702765,64.59999847,0.764289498,-0.21810162100000002,0.615552545,0.60656935,0.20611427699999998,0.788487196,-1.1409344670000001,-0.528914392,1.696346283,0.32959404600000003,,0.21100000000000002,0.28774496899999996
Bahrain,2015,6.00737524,10.69027233,0.852550745,67.69999695,0.84952116,0.10379605,,0.715542972,0.302972108,,-1.193268418,0.48588621600000004,2.176904917,0.362372071,,,0.48130253
Bangladesh,2015,4.633473873,8.049608231,0.601468265,62.79999924,0.814796269,-0.063412555,0.720600903,0.634507656,0.22575375399999997,0.760611534,-0.8620218040000001,-0.7955590490000001,2.1561183930000003,0.46533519,,0.32775,0.46805468200000006
Belarus,2015,5.718907832999999,9.75438118,0.9240726229999999,65.19999695,0.622753441,-0.09912075099999999,0.668678164,0.583726883,0.184309959,0.520024061,-0.677491605,-0.650083005,2.004020929,0.35042020700000004,0.267,0.281294118,0.330838978
Belgium,2015,6.904219151,10.63845348,0.885208845,71.40000153,0.869474947,0.059581742,0.46878463,0.80517751,0.239958704,0.459024221,0.987220764,1.440813541,1.511810899,0.218969136,0.27699999999999997,0.284307692,0.403824568
Benin,2015,3.6246643069999998,7.5944528579999995,0.43438851799999995,53.09999847,0.7333835959999999,-0.003976707,0.850098193,0.5922223329999999,0.373396546,0.5143061879999999,0.142651409,-0.570187569,2.048731804,0.56521976,0.478,0.432666667,0.533302605
Bhutan,2015,5.082128525,8.954587936,0.8475744129999999,60.20000076,0.83010155,0.28663519,0.633955777,0.80964148,0.31158930100000004,0.946393013,0.46994453700000005,0.309430838,1.47484684,0.290202588,,0.392666667,0.42251429
Bolivia,2015,5.834329127999999,8.784395218,0.8287057879999999,62.70000076,0.88362509,-0.024297827999999997,0.862373948,0.7857684490000001,0.392902851,0.487208784,-0.136583105,-0.843797743,1.857555628,0.318383753,0.467,0.5216,0.364657104
Bosnia and Herzegovina,2015,5.1171779630000005,9.299491882,0.655723631,66.90000153,0.630698025,-0.054061137,0.959853649,0.5339874029999999,0.28623414,0.194221586,-0.250270844,-0.354031891,2.427489996,0.47438061200000003,0.327,0.3256,0.45090526299999995
Botswana,2015,3.761964798,9.63931179,0.815656066,56.79999924,0.857168913,-0.12196684599999999,0.8602929709999999,0.7462040190000001,0.261428148,0.81921792,0.739141107,0.595356345,2.291608572,0.609152079,,0.626,0.650932074
Brazil,2015,6.546896935,9.595779419,0.9066931009999999,65.80000305,0.7989352940000001,-0.025475522999999996,0.7713390590000001,0.7551940079999999,0.32469910399999996,0.198534787,0.063678071,-0.230050266,2.2578587530000003,0.34487465,0.513,0.547285714,0.370239496
Bulgaria,2015,4.865401268,9.740979195,0.9075170159999999,66.19999695,0.636817813,-0.201748475,0.9412799479999999,0.64279449,0.214223832,0.249677315,0.22492975,0.102736883,2.19718051,0.45159286299999996,,0.35466666700000005,0.358064651
Burkina Faso,2015,4.418930054,7.375465393,0.705393493,52.40000153,0.659102738,0.012528296999999999,0.6927239890000001,0.579355955,0.359287649,0.668077111,-0.36203336700000005,-0.442156285,2.006526947,0.45407527700000005,,0.394666667,0.6274729370000001
Cambodia,2015,4.162164688,8.098932266,0.728610277,60.40000153,0.956319809,0.208363369,0.825130224,0.812529683,0.399102688,0.732658446,-0.530307293,-0.830225825,2.494041204,0.599217355,,,0.523953557
Cameroon,2015,5.037964821,8.098358154,0.646312475,50.29999924,0.7914285659999999,0.045905765,0.8680490259999999,0.650874555,0.34643000399999996,0.613636553,-0.972241282,-0.9350333209999999,2.519164801,0.50003618,,0.438333333,0.5591239929999999
Canada,2015,7.412772655,10.67242527,0.9390670659999999,73.0,0.931468964,0.24513171600000003,0.427152246,0.845327616,0.286280215,0.644104123,1.370862961,1.80216682,1.611453891,0.21738882399999998,,0.3368,0.667739451
Chad,2015,4.3226752280000005,7.63390255,0.7512522340000001,46.70000076,0.47436088299999996,-0.041869577000000005,0.88863939,0.606682658,0.358437926,0.44589769799999995,-1.154832244,-1.30476141,2.341886997,0.541767955,,0.4155,0.598915517
Chile,2015,6.532749653,10.022008900000001,0.827141881,69.59999847,0.76888144,0.03110862,0.811511338,0.8030247090000001,0.332746744,0.300492525,0.718928695,1.263902068,1.9381471869999998,0.296681672,0.47700000000000004,0.491571429,0.39262551100000004
China,2015,5.303877831,9.515608788,0.793733716,68.40000153,,-0.260586292,,0.8089109059999999,0.171314985,,-1.105490565,-0.14332863699999998,2.069734097,0.39023035799999994,,0.425,0.456791073
Colombia,2015,6.387571812000001,9.471579552,0.8899000290000001,66.80000305,0.790897965,-0.104796246,0.8428993229999999,0.839294553,0.291769385,0.271786749,-0.532614708,-0.034292392000000005,2.246151209,0.35164398,0.511,0.5416,0.477427602
Congo (Brazzaville),2015,4.6908302310000005,8.620271683,0.642136157,56.09999847,0.85017246,-0.139432788,0.8413594959999999,0.606044173,0.260670513,0.49927032,-0.771595478,-1.123118877,2.9547448160000003,0.6298980710000001,,0.48100000000000004,0.66782403
Congo (Kinshasa),2015,3.9027416710000002,6.699996948,0.767235577,52.09999847,0.5737637879999999,-0.03092446,0.8663780090000001,0.589130759,0.301049381,0.27432399999999996,-1.727346778,-1.458134174,1.777597308,0.45547398899999997,,0.4215,0.45948618700000005
Costa Rica,2015,6.8540043829999995,9.598225594,0.8782729509999999,70.69999695,0.906925678,-0.056339074,0.761419415,0.84970957,0.286440313,0.261169255,0.91676259,0.538675547,2.2636065480000003,0.33026045600000004,0.484,0.490882353,0.477598011
Croatia,2015,5.205438137,9.951515198,0.7683634159999999,68.40000153,0.6935230490000001,-0.09829261199999999,0.848545551,0.608886182,0.294019341,0.36486840200000004,0.573095977,0.330905855,1.7850501540000001,0.342920244,0.311,0.321428571,0.321699649
Cyprus,2015,5.439161301,10.32709026,0.769556105,73.09999847,0.62803483,0.108338967,0.892795146,0.746730089,0.38310641100000004,0.203454718,0.791189313,1.039629698,2.402444124,0.441693842,0.34,0.32616666699999997,0.417794615
Czech Republic,2015,6.608017445,10.32893276,0.9113625879999999,68.80000305,0.8084841970000001,-0.147829607,0.8864674570000001,0.750773847,0.206080526,0.435425878,1.010938764,0.931855083,1.8022341730000002,0.272734463,0.259,0.26416666699999997,0.265170455
Denmark,2015,7.5144248010000005,10.72455978,0.9597013000000001,71.5,0.94143641,0.217952549,0.191016391,0.8292174940000001,0.217577577,0.579888642,1.225186348,1.959059715,1.61830771,0.215360165,0.282,0.267,0.537219882
Dominican Republic,2015,5.061862468999999,9.502705574,0.893197775,64.90000153,0.856025338,-0.06710587400000001,0.7552881840000001,0.713907719,0.295253098,0.447033852,0.195477962,-0.431532443,2.927931547,0.578429699,0.447,0.48470588200000003,0.510094047
Ecuador,2015,5.964075089,9.282580376,0.855889201,67.59999847,0.800870478,-0.11733917099999999,0.665827513,0.850546062,0.32294610100000004,0.522347212,-0.177853748,-0.8249437209999999,2.470919371,0.414300501,0.46,0.496,0.36206609
Egypt,2015,4.7625384330000005,9.219856262,0.7297442559999999,60.79999924,0.659261465,-0.095742442,0.684498072,0.609594345,0.344331503,0.7716127629999999,-1.340729475,-0.70613277,2.184174061,0.458615512,0.318,0.312,0.35356184799999996
El Salvador,2015,6.018496037,8.856460571,0.7907553909999999,65.19999695,0.7333559390000001,-0.154915765,0.80454427,0.825733781,0.33264684699999997,0.306591809,0.067686766,-0.26197624199999997,2.579119205,0.42853218299999996,0.406,0.457823529,0.46023795
Estonia,2015,5.628908634,10.22374249,0.9179296490000001,68.0,0.8146923779999999,-0.16834341,0.5687344670000001,0.72333771,0.182694778,0.3366898,0.90385133,1.3406986,1.8930602069999998,0.336310357,0.327,0.332461538,0.40537893799999997
Ethiopia,2015,4.573154926,7.335052012999999,0.625596821,57.0,0.8026425840000001,0.118701845,0.56702733,0.713888168,0.23662903899999999,0.8263413909999999,-1.398237824,-0.659261823,1.865662098,0.407959521,0.391,0.34033333299999996,0.543033361
Finland,2015,7.447925568,10.56982231,0.947800577,71.59999847,0.9298619029999999,0.10706687,0.223369658,0.75131619,0.191057593,0.55760026,1.29203558,1.9970266819999998,1.5736182930000002,0.21128276,0.271,0.275615385,0.45906952
France,2015,6.357625007999999,10.53917408,0.895719409,73.19999695,0.8170362109999999,-0.143634379,0.640602052,0.785965919,0.21540027899999997,0.32825270300000003,0.6566323039999999,1.321429491,1.847275615,0.290560633,0.327,0.320923077,0.329389542
Gabon,2015,4.66101265,9.731321335,0.755861998,58.20000076,0.671300709,-0.21146743,0.86677748,0.626362026,0.371656328,0.37005907299999996,-0.436461389,-0.6987028120000001,2.07825613,0.44588083,,0.42200000000000004,0.496452868
Georgia,2015,4.1219406130000005,9.107768059,0.517371595,65.09999847,0.639944971,-0.191066504,0.50241679,0.547279775,0.23319208600000002,0.254327297,-0.09576006199999999,0.56956923,2.048506737,0.496976286,0.364,0.380117647,0.404153734
Germany,2015,7.037137508,10.69053364,0.9259232279999999,71.30000305,0.889428854,0.173545972,0.412168294,0.764539361,0.20270516,0.628003657,1.060863018,1.773268819,1.6488445999999999,0.234306157,0.317,0.306222222,0.390182853
Ghana,2015,3.9859161380000003,8.275556564,0.687448561,56.0,0.8520161509999999,-0.033512827,0.94543612,0.689778268,0.265278548,0.441527426,0.23168543,-0.08456760599999999,2.15335536,0.540241003,,0.426,0.520709515
