Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Afghanistan,2013,3.572100401,7.522237777999999,0.48355186,52.56000137,0.577955365,0.070402659,0.8232040999999999,0.620584846,0.273328096,0.48284727299999997,-1.879708767,-1.403035522,1.2236899140000002,0.342568725,,,0.304368466
Albania,2013,4.550647736,9.258444786,0.759476721,67.23999786,0.631830275,-0.130644977,0.862904966,0.633608878,0.338378578,0.338094711,0.070411183,-0.330955505,2.31558013,0.508846283,,0.30325,0.633796036
Angola,2013,3.937106848,8.730367661,0.7215907570000001,53.90000153,0.409554869,-0.092934482,0.8163754940000001,0.65828377,0.37087500100000004,0.547732353,-0.752538443,-1.213750005,2.3257281780000003,0.590720117,,0.4735,0.58806479
Argentina,2013,6.582260132,9.877256393,0.9098742009999999,67.83999634,0.737250388,-0.126476035,0.822900295,0.8424785140000001,0.25420472,0.433749259,0.171151072,-0.593692005,1.992898345,0.302768081,0.41,0.4609375,0.36259326299999994
Armenia,2013,4.277191162,8.952596664,0.723260045,65.68000031,0.504081845,-0.181962714,0.8997967840000001,0.562174141,0.449949831,0.260400474,-0.238822803,-0.138635218,2.126446486,0.49715957,0.306,0.31925,0.457181633
Australia,2013,7.364169121000001,10.67169762,0.9282051920000001,72.5,0.933379173,0.26027953600000003,0.43153902899999996,0.818835258,0.177142262,0.455871463,1.233743429,1.75117445,1.737719178,0.23596948399999998,,0.34275,0.38120749600000003
Austria,2013,7.498802662,10.6987648,0.9498091940000001,71.81999969,0.921734452,0.166400507,0.6789368990000001,0.787312806,0.162603319,0.417099237,1.410333991,1.620333314,1.861462116,0.248234585,0.308,0.302692308,0.359079063
Azerbaijan,2013,5.481178283999999,9.716747284,0.7696901559999999,64.12000275,0.6719569559999999,-0.18864432,0.6988195779999999,0.618874013,0.24245545300000002,0.7489237190000001,-0.907814682,-0.643496394,1.439618945,0.26264771800000003,,0.21100000000000002,0.273122132
Bahrain,2013,6.689711094,10.66149044,0.8837805390000001,67.13999939,0.8092059490000001,,0.524703264,0.7683830859999999,0.306209415,,-1.32644105,0.49008673399999997,1.814841509,0.271288484,,,0.420983464
Bangladesh,2013,4.660161018,7.95006752,0.530139685,61.95999908,0.741518021,-0.010207727,0.742774189,0.619046271,0.246052667,0.7360269429999999,-1.016622663,-0.865623116,2.0309205059999997,0.435804784,,0.32775,0.42035657200000004
Belarus,2013,5.876466273999999,9.778838158,0.922505975,64.04000092,0.7234312890000001,-0.18531525100000001,0.653039157,0.6087141629999999,0.206219658,0.507824779,-0.7692347759999999,-0.8343037959999999,1.784175158,0.303613603,0.266,0.281294118,0.27498883
Belgium,2013,7.10366106,10.61957264,0.9091861840000001,71.16000366,0.8907110690000001,0.013638751000000001,0.573664308,0.797417402,0.21713894600000003,0.554124534,1.156564236,1.502777338,1.5017786030000002,0.21140910699999999,0.27699999999999997,0.284307692,0.330040932
Benin,2013,3.479412794,7.567681313,0.5768230560000001,52.54000092,0.783240497,-0.06181385,0.8559555409999999,0.702019334,0.21633918600000002,0.546921372,0.22834289100000002,-0.550749421,1.5876375440000001,0.456294686,,0.432666667,0.47372368
Bhutan,2013,5.5690917970000005,8.86372757,0.818948984,59.59999847,0.810201466,0.361772269,0.8024281259999999,0.7787234190000001,0.21734990199999998,0.979500771,0.31292063,0.128376126,1.28398931,0.23055632399999998,,0.392666667,0.359662414
Bolivia,2013,5.767428875,8.714517593,0.80273807,62.02000046,0.8459316490000001,-0.061413950999999994,0.811856568,0.759098828,0.410301536,0.433674455,-0.198793232,-0.699948013,1.9846565719999998,0.34411460200000005,0.47600000000000003,0.5216,0.37383413299999996
Bosnia and Herzegovina,2013,5.123664379,9.238420486,0.766827762,66.81999969,0.39034158,0.041607015,0.969836235,0.543629527,0.314516038,0.11344639999999999,-0.26070353399999996,-0.22271031100000002,2.220200062,0.43332269799999995,,0.3256,0.37592378299999996
Botswana,2013,4.128298759,9.652990341,0.8555707929999999,55.24000168,0.767357409,-0.160602555,0.748847783,0.697808683,0.24377101699999998,0.654667675,0.795857131,0.62875247,2.116227388,0.512614906,,0.626,0.60807544
Brazil,2013,7.140282631,9.644256592,0.9104217290000001,65.27999878,0.784814954,-0.104778685,0.706954181,0.81766206,0.275667757,0.393331289,0.07943648099999999,-0.046088338,2.18837595,0.30648309,0.528,0.547285714,0.400359184
Bulgaria,2013,3.993020535,9.680178642000001,0.829132318,66.0,0.60321337,-0.193329453,0.9620470999999999,0.622750044,0.278313011,0.17089231300000002,0.253990591,0.08163809,2.11749053,0.530297935,0.366,0.35466666700000005,0.36842587600000004
Burkina Faso,2013,3.325949669,7.353917599,0.745216608,51.31999969,0.741257429,-0.006837949,0.7647214529999999,0.6297705170000001,0.286765754,0.633678317,-0.509408116,-0.47234597799999994,1.676622152,0.504103303,,0.394666667,0.56302613
Cambodia,2013,3.6744668480000002,7.994361401,0.650589585,59.63999939,0.940592945,0.162451386,0.811991632,0.7916893359999999,0.44031167,0.7750558259999999,-0.558681726,-0.825272977,2.037897587,0.5546104310000001,,,0.679650843
Cameroon,2013,4.271038055,8.039212227,0.7601943609999999,49.5,0.794075966,-0.033451173,0.867257416,0.681132317,0.268199235,0.607353866,-0.78456682,-1.028106451,2.060977459,0.482547194,,0.438333333,0.561566055
Canada,2013,7.593793869,10.6534729,0.936239362,72.68000031,0.9160138959999999,0.308129936,0.406236142,0.8512969020000001,0.262850314,0.505976021,1.257454157,1.79271102,1.658059239,0.21834398800000002,0.34,0.3368,0.552203357
Chad,2013,3.507663012,7.604434967,0.714144647,46.06000137,0.48821035,-0.05853213,0.881972373,0.461591184,0.314174235,0.30965456399999997,-1.23209095,-1.278597355,1.636042953,0.46641963700000005,,0.4155,0.487147361
Chile,2013,6.74015379,9.998721123,0.862404704,69.31999969,0.7368873359999999,0.075803965,0.741154909,0.855062187,0.285453886,0.3072685,0.735013962,1.416341901,2.101323128,0.311761886,0.473,0.491571429,0.466638207
China,2013,5.2410902980000005,9.388590812999999,0.777895868,68.08000183,0.804723918,-0.173714548,,0.8364306690000001,0.14221105,,-1.087599277,-0.291818678,1.8806576730000002,0.358829468,,0.425,0.48503717799999996
Colombia,2013,6.606550694,9.417053223,0.9007778759999999,66.36000061,0.8411731720000001,-0.075136222,0.898202121,0.8505650159999999,0.27811393100000004,0.29270830800000003,-0.686625302,-0.084210403,2.400402069,0.36333665299999995,0.529,0.5416,0.47485175700000004
Congo (Brazzaville),2013,3.9549505710000004,8.578680992,0.67993468,55.34000015,0.725815654,-0.113282911,0.751723707,0.609986424,0.291401565,0.555940092,-0.796414912,-1.189021111,2.9139721389999997,0.736791015,,0.48100000000000004,0.53914237
Congo (Kinshasa),2013,4.497477055,6.608834742999999,0.829852045,51.22000122,0.480394155,0.029120654,0.912991524,0.589168489,0.187094659,0.202409595,-1.8253722190000001,-1.4007434840000001,1.7087893490000001,0.37994399700000003,,0.4215,0.500165999
Costa Rica,2013,7.158000469,9.549329757999999,0.9020692709999999,70.30000305,0.897879303,0.021019099,0.812863111,0.850212753,0.278147429,0.26219371,0.8782007690000001,0.560793877,2.029279709,0.283498138,0.493,0.490882353,0.48989254200000004
Croatia,2013,5.885462761,9.916960716,0.751262069,68.19999695,0.626699686,-0.205661803,0.936059833,0.58999753,0.284729958,0.257140577,0.578204632,0.395032674,1.992518187,0.338549107,0.32,0.321428571,0.335642785
Cyprus,2013,5.438952446,10.30492973,0.744032085,72.81999969,0.656267941,0.09589079800000001,0.8673104640000001,0.747811615,0.420258701,0.274080217,0.772084951,1.141525269,2.625099182,0.482647926,0.37,0.32616666699999997,0.39383119299999997
