Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Afghanistan,2014,3.130895615,7.516955376,0.525568426,52.88000107,0.508514047,0.11318448199999999,0.871241987,0.531691492,0.374860734,0.409047514,-1.773256779,-1.312502503,1.395396113,0.445685923,,,0.413973927
Albania,2014,4.813763142,9.278103827999999,0.6255869270000001,67.51999664,0.734648407,-0.028161517999999996,0.882704437,0.684910536,0.334542662,0.49878639,0.314873487,-0.187407121,2.660069466,0.552596688,,0.30325,0.417218775
Algeria,2014,6.354898453,9.509209633,0.818189442,65.13999939,,,,0.62590462,0.176866099,,-1.0028666259999999,-0.783428013,1.6324607130000002,0.25688228,,0.276,0.47549203
Angola,2014,3.794837952,8.741480827,0.754615486,54.59999847,0.37454155100000003,-0.157062218,0.83407563,0.578517139,0.367864132,0.572345674,-0.739363015,-1.16853869,2.1967113019999998,0.57886827,,0.4735,0.440698594
Argentina,2014,6.671114445,9.841482162,0.917870402,68.01999664,0.7450577620000001,-0.16044876,0.8541916009999999,0.857123733,0.237912863,0.408961415,0.17009933300000002,-0.665261686,2.129255772,0.319175422,0.414,0.4609375,0.310103148
Armenia,2014,4.453083038,8.983579636,0.7387635109999999,65.83999634,0.506487131,-0.20509801800000002,0.920390487,0.5809598570000001,0.40398433799999994,0.214914635,-0.429609358,-0.21863260899999998,2.137263775,0.479951471,0.315,0.31925,0.388721585
Australia,2014,7.288550377000001,10.68160057,0.92379874,72.59999847,0.9229322670000001,0.31003502,0.44202137,0.775209963,0.245304301,0.464676231,1.196954012,1.81184423,1.7954154009999999,0.24633367399999997,,0.34275,0.451516807
Austria,2014,6.9499998089999995,10.69920254,0.8989204759999999,71.95999908,0.8850268720000001,0.11564018599999999,0.566931307,0.7796927690000001,0.17014955,0.40769541299999995,1.331010818,1.6218787430000001,1.836291671,0.264214635,0.305,0.302692308,0.344870776
Azerbaijan,2014,5.25153017,9.724067688,0.7994333509999999,64.36000061,0.732772946,-0.22851163100000002,0.65384531,0.5976272229999999,0.219982117,0.778209925,-1.019543648,-0.582985878,1.473186493,0.280525178,,0.21100000000000002,0.254078448
Bahrain,2014,6.165133953,10.688241,,67.41999817,,,,,,,-1.109268665,0.491515696,2.422525406,0.392939627,,,0.463821948
Bangladesh,2014,4.6355648039999995,7.997340679,0.577065051,62.38000107,0.735512853,-0.092973076,0.7893747090000001,,0.230678365,0.7191014290000001,-0.684746504,-0.84198302,1.897618651,0.409360826,,0.32775,0.393071204
