Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Dominican Republic,2018,5.433215617999999,9.626997948,0.8619863390000001,65.80000305,0.866641581,-0.15095129599999998,0.76227355,0.744871855,0.291403025,0.42177102,,,3.39545393,0.624943733,,0.48470588200000003,0.52009505
Ecuador,2018,6.128010272999999,9.27445507,0.8513450029999999,68.5,0.869363725,-0.104021087,0.8307431940000001,0.876474917,0.328171045,0.402085185,,,2.48578763,0.40564352299999995,,0.496,0.43851190799999995
Egypt,2018,4.005450726,9.293959617999999,0.75882405,61.70000076,0.6816544529999999,-0.22292953699999998,,0.49226075399999997,0.28518378699999997,,,,2.0206060409999997,0.50446409,,0.312,0.323928565
El Salvador,2018,6.276246071,8.911958693999999,0.8239991659999999,66.09999847,0.863207281,-0.096786909,0.826600015,0.871536493,0.265370607,0.323992044,,,2.5163741109999997,0.400936186,,0.457823529,0.444246531
Estonia,2018,6.091302395,10.32410717,0.9326937790000001,68.59999847,0.885618389,-0.144664913,0.620677948,0.794730246,0.16318211,0.42020258299999996,,,1.7629237169999998,0.289416552,,0.332461538,0.36719486100000004
Ethiopia,2018,4.3792624469999994,7.524516582,0.740154505,58.5,0.7403430940000001,0.043273505,0.799466252,0.659520864,0.271753967,0.875270963,,,1.9458111519999999,0.444323927,,0.34033333299999996,0.440552592
Finland,2018,7.85810709,10.63605976,0.9621550440000001,71.90000153,0.9378073809999999,-0.131735161,0.198604837,0.781546414,0.18178065100000002,0.555102229,,,1.42561233,0.181419298,,0.275615385,0.36229419700000004
France,2018,6.665903567999999,10.57335186,0.921463072,73.80000305,0.8163772229999999,-0.141567126,0.581775308,0.767313421,0.282451361,0.38054743399999996,,,1.59904933,0.239884853,,0.320923077,0.360965639
Gabon,2018,4.783009052,9.718316077999999,0.78482759,59.70000076,0.7191354040000001,-0.217487514,0.82286346,0.640691638,0.41766098100000004,0.311373711,,,2.62363863,0.5485330820000001,,0.42200000000000004,0.485094249
Gambia,2018,4.922099113,7.376553535,0.6847999690000001,55.0,0.7187287809999999,,0.691069543,0.8040121790000001,0.37920770000000004,0.757543445,,,3.1588575839999997,0.641770422,,0.42266666700000005,0.592391193
Georgia,2018,4.659097195,9.229100227,0.617218554,64.5,0.7751441,-0.219247594,0.754853785,0.5729534629999999,0.24377891399999999,0.30000618100000004,,,2.223053217,0.47714248299999995,,0.380117647,0.41981205299999996
Germany,2018,7.118364334,10.73094463,0.9197631479999999,72.19999695,0.8768875,0.030199649,0.49567395399999997,0.7802804109999999,0.243214577,0.592990577,,,1.6235891580000001,0.22808457899999998,,0.306222222,0.283512622
Greece,2018,5.40928936,10.13205814,0.793500781,72.40000153,0.564455688,-0.336384535,0.8603023890000001,0.665699065,0.255006582,0.157048658,,,2.07977128,0.38448143,,0.346384615,0.315494269
Guatemala,2018,6.626591682000001,8.923428535,0.8411072490000001,64.80000305,0.909538031,-0.011167034,0.7654544120000001,0.871362031,0.262411267,0.45706442,,,2.8404612539999996,0.428645879,,0.523666667,0.634369075
Guinea,2018,5.25222683,7.633718013999999,0.630433142,54.40000153,0.731157243,0.10001128199999999,0.778393805,0.743881047,0.4404383,0.59172374,,,3.302635193,0.628806651,,0.387,0.6033877129999999
Haiti,2018,3.614928007,7.416091918999999,0.537975907,55.70000076,0.591468394,0.420986384,0.7204447390000001,0.5841133000000001,0.35872003399999997,0.367896646,,,3.0767302510000003,0.851117969,,0.41100000000000003,0.669433951
Honduras,2018,5.908423901,8.439203262000001,0.8270670179999999,67.19999695,0.872161686,0.10572869300000001,0.803564787,0.871844649,0.287357897,0.39891368200000005,,,3.134720325,0.530551016,,0.5466875,0.672158837
India,2018,3.818068743,8.830280304,0.638051987,60.09999847,0.890443385,0.071806304,0.80526334,0.65728718,0.357458085,0.753280878,,,2.2123527530000002,0.579442859,,0.35100000000000003,0.428205669
Indonesia,2018,5.340295792,9.362827301,0.809378862,62.09999847,0.879374385,0.49937781700000006,0.867729425,0.863717854,0.295986801,0.837602735,,,2.530802488,0.473906785,,0.395,0.46434718399999997
Iran,2018,4.278117657,9.886064529,0.6737647059999999,66.0,0.603319883,0.044715501,0.7034397720000001,0.553196609,0.493148893,0.549940705,,,2.375708342,0.555316269,,0.4134,0.44058615
Ireland,2018,6.962335587,11.16332817,0.937862396,72.30000305,0.861471593,0.139783427,0.36221024399999996,0.8108572359999999,0.21305006699999998,0.618405282,,,1.8637881280000002,0.267695814,,0.326153846,0.366410613
Israel,2018,6.92717886,10.4245739,0.90959543,73.30000305,0.7246623040000001,0.052549962,0.770134807,0.66348964,0.28206256,0.42232972399999996,,,1.7349070309999999,0.2504493,,0.4112,0.261861771
Italy,2018,6.516526699,10.48051643,0.912656128,73.59999847,0.650009274,-0.023462268999999997,0.8878248329999999,0.649023056,0.40297535100000004,0.206626192,,,1.522744656,0.23367427300000002,,0.344,0.457490861
Ivory Coast,2018,5.26837492,8.236133575,0.620882571,49.5,0.7125900390000001,-0.036959659,0.7909668679999999,0.6820983890000001,0.385631382,0.535438716,,,3.078240871,0.58428663,,0.42,0.52024436
Japan,2018,5.793575287,10.58161831,0.886431932,75.0,0.77347213,-0.272972286,0.686784506,0.7033550140000001,0.18530015600000002,0.38488039399999996,,,1.916025519,0.330715567,,0.321,0.41866180299999994
Jordan,2018,4.638933659,9.024435042999999,0.799544334,66.80000305,0.762420297,-0.183489695,,,,,,,2.7644605639999997,0.595925868,,0.34299999999999997,0.391051114
Kazakhstan,2018,6.00763607,10.111166,0.936656713,64.59999847,0.84018296,-0.108595312,0.82378298,0.69319874,0.16154228199999998,0.615031958,,,1.8786886930000002,0.31271678199999997,,0.305866667,0.38401079200000005
Kenya,2018,4.655702591,8.03267765,0.706719875,60.09999847,0.8214129809999999,0.30665308199999997,0.844244063,0.7591028809999999,0.23692077399999997,0.6753672959999999,,,2.7492306230000003,0.5905082229999999,,0.4365,0.584187031
Kosovo,2018,6.391825676,,0.82240653,65.14982605,0.88973701,,0.9220781920000001,0.7782713170000001,0.170248464,0.34754654799999996,,,2.56380105,0.401106209,,0.289909091,0.402302265
Kyrgyzstan,2018,5.297383308,8.151305199,0.8981478209999999,64.09999847,0.94494766,0.287731975,0.907405317,0.763270557,0.203300148,0.49706554399999997,,,1.901606202,0.35897085100000004,,0.304117647,0.388922274
Laos,2018,4.85940218,8.813603401,0.70473814,58.70000076,0.906660974,0.140599459,0.634239852,0.852213562,0.331882507,,,,2.161453962,0.444798321,,0.348,0.552090645
Latvia,2018,5.901154041,10.18411732,0.913276315,66.80000305,0.608207643,-0.21699953100000002,0.7989492420000001,0.585233271,0.191870555,0.19716229999999998,,,1.718401551,0.29119753800000003,,0.360333333,0.330420047
Lebanon,2018,5.167186737,9.507958412,0.8293806309999999,67.09999847,0.60703069,-0.066325933,0.906650305,0.463880777,0.27068889100000004,0.219074845,,,2.150793314,0.416240692,,0.318,0.319639176
Liberia,2018,4.134852886,6.630169867999999,0.726750135,56.09999847,0.7657695409999999,0.09600263099999999,0.867924094,0.659731567,0.436099499,0.70391202,,,3.718958378,0.8994173409999999,,0.3485,0.661966324
Libya,2018,5.493977547,,0.824165165,62.29999924,0.7805585270000001,,0.645838797,0.705535412,0.398903102,,,,2.472342968,0.45000967399999997,,,0.5967540139999999
Lithuania,2018,6.308878899,10.33951187,0.929350138,67.30000305,0.698945105,-0.24097855399999998,0.851745069,0.516805112,0.21355971699999998,0.323758096,,,1.953950167,0.309714317,,0.355,0.330166399
Luxembourg,2018,7.2426309589999995,11.45392799,0.902192414,72.59999847,0.883929849,-0.025496062000000003,0.385146111,0.750309467,0.201894343,0.755200863,,,1.3447816369999999,0.185675845,,0.316076923,0.326442361
Macedonia,2018,5.239834785,9.503044127999999,0.84891516,67.5,0.744800925,-0.04029087,0.909934342,0.590138078,0.29835286699999997,0.39614158899999996,,,2.150596857,0.41043219,,0.390166667,0.340062618
Madagascar,2018,4.070586681,7.279894829,0.665512979,59.09999847,0.551473081,0.00569242,0.889145672,0.752341032,0.362013817,0.442305923,,,2.574611664,0.6324915289999999,,0.43075,0.576086402
Malawi,2018,3.3346335889999996,7.005932331,0.527843475,57.59999847,0.798915148,0.06506087599999999,0.765963793,0.586300433,0.36489403200000003,0.572984874,,,3.128339529,0.9381359220000001,,0.42700000000000005,0.7023301120000001
Malaysia,2018,5.338817596,10.23550415,0.789408565,67.0,0.874548256,0.112881355,0.894131124,0.824454665,0.200366735,0.7323983909999999,,,1.642822981,0.307712883,,0.439833333,0.44476220000000005
Mali,2018,4.415729523,7.627428055,0.6918590659999999,51.70000076,0.737204552,-0.031888556,0.793091416,0.770017266,0.369648188,0.510795414,,,2.631044626,0.5958346720000001,,0.372666667,0.598786891
Malta,2018,6.909710884,,0.9315415020000001,72.19999695,0.927340686,,0.5951998829999999,0.721224427,0.295698792,0.757713675,,,1.81986022,0.26337719,,0.2911,0.385406852
Mauritania,2018,4.3136153219999995,8.196549416,0.8015955090000001,57.0,0.46688854700000004,-0.09545145199999999,0.7105292679999999,0.663382471,0.275557995,0.258394152,,,2.119996548,0.491466284,,0.36875,
Mauritius,2018,5.88174057,9.956447601,0.90884155,66.40000153,0.866928101,-0.082134947,0.78524971,0.77395165,0.157993257,0.619251132,,,2.5572583680000003,0.434779197,,0.3575,0.432353795
Mexico,2018,6.5495786670000005,9.769919395,0.858068883,68.30000305,0.816200495,-0.181818426,0.8086380959999999,0.88171345,0.213254362,0.294568479,,,2.326329947,0.355187714,,0.4698,0.456424832
Moldova,2018,5.682277203,8.592376709,0.89207989,65.0,0.823824346,-0.033677354,0.928719878,0.58171463,0.27007246,0.237631857,,,2.034441233,0.358032733,,0.32605882399999997,0.40068960200000003
Mongolia,2018,5.464622974,9.41570282,0.9415141340000001,62.29999924,0.695546806,0.040724155,0.8485022190000001,0.654125035,0.191890299,0.270371318,,,2.010124445,0.367843211,,0.33399999999999996,0.364350021
Montenegro,2018,5.650189877000001,9.732954979,0.8559796209999999,68.5,0.626431286,-0.04869676,0.768922508,0.589933157,0.354935259,0.398499161,,,2.270362854,0.40182063,,0.3094,0.406528622
Morocco,2018,4.896791935,8.937397957,0.553759754,65.90000153,0.773180425,-0.245612621,0.8431727290000001,0.638049185,0.415981561,,,,2.7105112080000002,0.553527951,,0.40266666700000003,0.543106675
Mozambique,2018,4.653713703,7.039377689,0.7384804490000001,54.20000076,0.896621585,0.053591630999999994,0.691220403,0.639639556,0.397278726,0.8320379259999999,,,3.32643199,0.714790881,,0.48866666700000005,0.784366608
Myanmar,2018,4.410633087,8.685232162,0.773825943,59.0,0.906110823,0.469964564,0.6467258929999999,0.776950598,0.300140351,0.878752649,,,2.28704071,0.518528879,,0.381,0.42404538399999997
Namibia,2018,4.834087848999999,9.15621376,0.864214778,56.5,0.75390476,-0.17572915600000003,0.845942497,0.7393869759999999,0.240249082,0.62446779,,,2.101937532,0.434815764,,0.6113333329999999,0.7712110879999999
Nepal,2018,4.910086632,7.851007462,0.7683355209999999,63.5,0.770093679,0.132780746,0.741752803,0.536977708,0.386792421,0.648398161,,,3.040154457,0.6191651229999999,,0.38299999999999995,0.49789646299999996
Netherlands,2018,7.463097095,10.8092041,0.939443171,72.30000305,0.919985175,0.155536488,0.370557785,0.8619766240000001,0.20479418300000002,0.656541049,,,1.234732628,0.165445074,,0.286333333,0.46799784899999997
New Zealand,2018,7.370285987999999,10.50147724,0.9538627270000001,73.19999695,0.94930017,0.11675003199999999,0.20658022199999998,0.8453626040000001,0.16795145,0.64246124,,,1.56991601,0.213006124,,,0.388641357
Nicaragua,2018,5.81895256,8.614512443999999,0.8542765379999999,67.5,0.797056854,0.002830009,0.712824762,0.7926493290000001,0.408349842,0.343466878,,,2.711075544,0.465904385,,0.4795,0.429590642
Niger,2018,5.164007187,6.844517708,0.612025678,53.5,0.790665627,0.023082649,0.637166798,0.770557642,0.502554536,0.7479238509999999,,,3.570200443,0.6913623809999999,,0.36875,
Nigeria,2018,5.252288342,8.577632904,0.740854204,49.70000076,0.789881051,-0.020767037,0.8656026720000001,0.80526185,0.25646987600000004,0.45174095,,,2.639125586,0.502471566,,0.4155,0.448463321
North Cyprus,2018,5.608056068,,0.8373917940000001,,0.797066092,,0.613837004,0.48045310399999996,0.261867821,0.37832364399999996,,,1.8078831430000002,0.322372526,,,0.20096921899999998
Norway,2018,7.444262028,11.08562565,0.965961933,73.19999695,0.9604290129999999,0.075728491,0.26820144100000004,0.827414036,0.21186237,0.6795029640000001,,,1.519595385,0.204129755,,0.272230769,0.33664917899999997
Pakistan,2018,5.471553802000001,8.561663628,0.6850594879999999,58.5,0.77256912,0.053521562,0.798841655,0.567294776,0.376706064,0.58938849,,,2.36315012,0.43189746100000004,,0.315125,0.38166469299999994
Palestinian Territories,2018,4.5539217,,0.8194792870000001,,0.654534519,,0.8137795329999999,0.610405445,0.41892853399999996,0.39237338299999996,,,2.580389261,0.566630125,,,0.48242107
Panama,2018,6.2814340589999995,10.049730300000002,0.904389799,69.59999847,0.861448109,-0.122782208,0.83693099,0.8835805059999999,0.22259874600000001,0.277477711,,,2.532861233,0.40322977299999996,,0.532647059,0.570101619
Peru,2018,5.679661274,9.434348106,0.84530139,68.09999847,0.8296419979999999,-0.188079551,0.9062446359999999,0.808621466,0.38003286700000005,0.202403098,,,2.6941955089999996,0.474358469,,0.479647059,0.5030609970000001
Philippines,2018,5.869172572999999,8.985702515,0.8458032609999999,61.90000153,0.917808175,-0.11312916099999999,0.726483345,0.772846103,0.39348107600000004,0.8020071390000001,,,2.700257778,0.460074693,,,0.474451542
Portugal,2018,5.9198226929999995,10.26201248,0.887113273,72.40000153,0.8774042129999999,-0.262738109,0.87972784,0.679104149,0.317994744,0.520630658,,,2.17062211,0.36667013200000004,,0.367538462,0.41846633
Romania,2018,6.150878906,10.11209297,0.81793046,67.19999695,0.84515959,-0.220031843,0.921170175,0.7353425029999999,0.298453927,0.226351306,,,2.196567297,0.357114375,,0.3658,0.348827481
Russia,2018,5.513500214,10.13239002,0.908726096,64.30000305,0.7292821999999999,-0.15622630699999998,0.865311563,0.6733462809999999,0.19879630199999998,0.45583874,,,2.181481361,0.39566180100000004,,0.3975,0.39537057299999995
Rwanda,2018,3.5610466,7.567531109,0.616172731,61.09999847,0.924231648,0.057107585999999995,0.163809955,0.793367624,0.308199167,0.9881204370000001,,,2.3322699069999997,0.654939473,,0.48200000000000004,0.647505581
Saudi Arabia,2018,6.356393337,10.79797173,0.867848396,66.30000305,0.85492152,-0.20956350899999998,,0.764405489,0.288379908,,,,2.32445097,0.36568710200000004,,,0.472084254
